config	inst	time	count	best	spr	hv	gd	
NSGANE	I3	1746376	144	0.0217	0.4489	0.3383	0.0001	
NSGANE	I3	1745955	144	0.0189	0.4775	0.3377	0.0001	
NSGANE	I3	1752063	144	0.0183	0.3881	0.3383	0.0001	
NSGANE	I3	1746263	144	0.0175	0.4447	0.3375	0.0001	
NSGANE	I3	1753605	144	0.0206	0.4222	0.3385	0.0001	
NSGANE	I3	1750924	144	0.0200	0.3824	0.3384	0.0002	
NSGANE	I3	1745415	144	0.0212	0.4171	0.3384	0.0001	
NSGANE	I3	2165563	144	0.0169	0.4259	0.3380	0.0002	
NSGANE	I3	1877592	144	0.0203	0.4426	0.3374	0.0001	
NSGANE	I3	1740144	144	0.0192	0.3991	0.3386	0.0001	
NSGANE	I3	1741548	144	0.0220	0.4115	0.3384	0.0001	
NSGANE	I3	1737765	144	0.0206	0.4199	0.3381	0.0001	
NSGANE	I3	1747756	144	0.0209	0.4351	0.3383	0.0001	
NSGANE	I3	1737835	144	0.0200	0.3863	0.3393	0.0001	
NSGANE	I3	1745914	144	0.0214	0.3995	0.3383	0.0001	
NSGANE	I4	1168031	120	0.0194	0.4349	0.3373	0.0002	
NSGANE	I4	963271	120	0.0194	0.4763	0.3366	0.0002	
NSGANE	I4	949245	120	0.0154	0.4120	0.3369	0.0002	
NSGANE	I4	952281	120	0.0199	0.4289	0.3367	0.0002	
NSGANE	I4	958383	120	0.0199	0.4673	0.3372	0.0002	
NSGANE	I4	945622	120	0.0204	0.4321	0.3354	0.0003	
NSGANE	I4	952483	120	0.0269	0.4217	0.3374	0.0002	
NSGANE	I4	950507	120	0.0179	0.4270	0.3360	0.0002	
NSGANE	I4	953651	120	0.0229	0.4285	0.3379	0.0002	
NSGANE	I4	945781	120	0.0224	0.4505	0.3373	0.0003	
NSGANE	I4	950394	120	0.0199	0.4346	0.3370	0.0002	
NSGANE	I4	952400	120	0.0179	0.4345	0.3369	0.0003	
NSGANE	I4	950742	120	0.0154	0.4727	0.3369	0.0002	
NSGANE	I4	952503	120	0.0174	0.4102	0.3379	0.0002	
NSGANE	I4	956464	120	0.0209	0.4547	0.3375	0.0002	
NSGANE	I4	951910	120	0.0179	0.4305	0.3370	0.0002	
NSGANE	I4	951706	120	0.0204	0.4570	0.3365	0.0002	
NSGANE	I4	948944	120	0.0189	0.3952	0.3373	0.0002	
NSGANE	I4	954797	120	0.0264	0.4541	0.3370	0.0002	
NSGANE	I4	939127	120	0.0224	0.4266	0.3374	0.0002	
NSGANE	I4	930317	120	0.0199	0.4130	0.3366	0.0002	
NSGANE	I4	934813	120	0.0169	0.4367	0.3373	0.0002	
NSGANE	I4	931924	120	0.0184	0.4643	0.3370	0.0002	
NSGANE	I4	934386	120	0.0229	0.4402	0.3368	0.0003	
NSGANE	I4	932972	120	0.0174	0.4184	0.3373	0.0002	
NSGANE	I4	929844	120	0.0229	0.3901	0.3373	0.0002	
NSGANE	I4	933063	120	0.0204	0.4298	0.3376	0.0002	
NSGANE	I4	934229	120	0.0174	0.4647	0.3365	0.0002	
NSGANE	I4	938618	120	0.0164	0.4702	0.3371	0.0002	
NSGANE	I4	934238	120	0.0189	0.4479	0.3370	0.0002	
NSGANE	I4	938733	120	0.0154	0.4305	0.3375	0.0002	
NSGANE	I4	935406	120	0.0189	0.4061	0.3373	0.0002	
NSGANE	I4	937716	120	0.0254	0.4036	0.3374	0.0002	
NSGANE	I4	937714	120	0.0204	0.4537	0.3378	0.0002	
NSGANE	I4	940639	120	0.0239	0.4010	0.3382	0.0002	
NSGANE	I4	940393	120	0.0214	0.4126	0.3382	0.0002	
NSGANE	I4	934393	120	0.0219	0.4633	0.3363	0.0002	
NSGANE	I4	932759	120	0.0184	0.4343	0.3359	0.0002	
NSGANE	I4	941113	120	0.0159	0.4260	0.3373	0.0002	
NSGANE	I4	941009	120	0.0214	0.4377	0.3370	0.0002	
NSGANE	I4	941026	120	0.0194	0.4489	0.3379	0.0002	
NSGANE	I4	935942	120	0.0199	0.4089	0.3375	0.0002	
NSGANE	I4	939048	120	0.0174	0.4538	0.3365	0.0003	
NSGANE	I4	937564	120	0.0159	0.4120	0.3371	0.0002	
NSGANE	I4	940448	120	0.0209	0.4397	0.3380	0.0002	
NSGANE	I4	939331	120	0.0199	0.4601	0.3366	0.0002	
NSGANE	I4	943063	120	0.0234	0.4333	0.3373	0.0002	
NSGANE	I4	938920	120	0.0209	0.4394	0.3360	0.0002	
NSGANE	I4	938899	120	0.0214	0.4010	0.3376	0.0002	
NSGANE	I4	943541	120	0.0229	0.4507	0.3374	0.0002	
NSGANE	I5	405081	88	0.0252	0.4553	0.3341	0.0003	
NSGANE	I5	408749	88	0.0235	0.4347	0.3352	0.0003	
NSGANE	I5	404743	88	0.0227	0.4655	0.3337	0.0003	
NSGANE	I5	403699	88	0.0143	0.4374	0.3333	0.0004	
NSGANE	I5	404583	88	0.0268	0.4236	0.3328	0.0003	
NSGANE	I5	404326	88	0.0201	0.4343	0.3309	0.0003	
NSGANE	I5	402615	88	0.0159	0.4487	0.3322	0.0004	
NSGANE	I5	406991	88	0.0227	0.4239	0.3340	0.0004	
NSGANE	I5	405737	88	0.0176	0.4442	0.3340	0.0003	
NSGANE	I5	404344	88	0.0218	0.4191	0.3336	0.0003	
NSGANE	I5	408694	88	0.0159	0.4161	0.3341	0.0003	
NSGANE	I5	407588	88	0.0210	0.4382	0.3343	0.0003	
NSGANE	I5	407009	88	0.0168	0.4187	0.3335	0.0004	
NSGANE	I5	409024	88	0.0185	0.4284	0.3349	0.0003	
NSGANE	I5	407876	88	0.0210	0.4618	0.3345	0.0003	
NSGANE	I5	404024	88	0.0243	0.4747	0.3325	0.0003	
NSGANE	I5	403504	88	0.0168	0.4425	0.3343	0.0003	
NSGANE	I5	403423	88	0.0210	0.4434	0.3333	0.0003	
NSGANE	I5	405129	88	0.0235	0.4180	0.3346	0.0003	
NSGANE	I5	403290	88	0.0193	0.4411	0.3345	0.0004	
NSGANE	I5	405246	88	0.0185	0.3880	0.3346	0.0003	
NSGANE	I5	404931	88	0.0218	0.4804	0.3336	0.0003	
NSGANE	I5	404222	88	0.0218	0.3886	0.3348	0.0003	
NSGANE	I5	404840	88	0.0159	0.4231	0.3337	0.0003	
NSGANE	I5	403497	88	0.0201	0.4487	0.3334	0.0003	
NSGANE	I5	407098	88	0.0201	0.3822	0.3346	0.0004	
NSGANE	I5	406878	88	0.0235	0.4927	0.3343	0.0003	
NSGANE	I5	407466	88	0.0210	0.4075	0.3348	0.0003	
NSGANE	I5	405759	88	0.0210	0.4234	0.3338	0.0003	
NSGANE	I5	404037	88	0.0176	0.4172	0.3339	0.0003	
NSGANE	I5	405151	88	0.0185	0.3901	0.3352	0.0003	
NSGANE	I5	405547	88	0.0185	0.4372	0.3336	0.0003	
NSGANE	I5	406052	88	0.0151	0.5122	0.3318	0.0004	
