config	inst	time	count	best	spr	hv	gd	invgd	eps	gspr	
nsga20k2x	PSOA	797533	87	0.0275	0.6369	0.4455	0.0056	0.0032	1338.9597	0.6271	
nsga20k2x	PSOA	802354	98	0.0165	0.6311	0.4411	0.0057	0.0035	1878.0354	0.6621	
nsga20k2x	PSOA	797606	90	0.0000	0.6733	0.4408	0.0088	0.0035	1650.2483	0.6797	
nsga20k2x	PSOA	798068	100	0.0220	0.6919	0.4470	0.0058	0.0038	1157.4807	0.7170	
nsga20k2x	PSOA	796927	100	0.0165	0.7686	0.4405	0.0079	0.0033	2104.6300	0.7931	
nsga20k2x	PSOA	795738	106	0.0165	0.7354	0.4360	0.0081	0.0038	1987.7606	0.7170	
nsga20k2x	PSOA	792487	89	0.0385	0.6001	0.4479	0.0063	0.0030	1438.1953	0.6253	
nsga20k2x	PSOA	799741	97	0.0275	0.9037	0.4345	0.0167	0.0040	2169.0005	0.9890	
nsga20k2x	PSOA	803213	84	0.0385	0.5881	0.4420	0.0061	0.0037	2239.4346	0.6445	
nsga20k2x	PSOA	802095	91	0.0220	0.6296	0.4463	0.0058	0.0037	1057.3448	0.6649	
nsga20k2x	PSOA	799641	88	0.0385	0.6129	0.4483	0.0059	0.0035	924.0788	0.6895	
nsga20k2x	PSOA	796678	88	0.0385	0.7084	0.4523	0.0069	0.0032	964.6216	0.7154	
nsga20k2x	PSOA	802845	103	0.0275	0.6462	0.4500	0.0053	0.0032	1323.7814	0.6596	
nsga20k2x	PSOA	797401	80	0.0220	0.6250	0.4504	0.0058	0.0031	545.4507	0.5841	
nsga20k2x	PSOA	799324	85	0.0220	0.8021	0.4426	0.0156	0.0035	1710.8764	0.6979	
nsga20k2x	PSOA	791388	103	0.0220	0.5751	0.4443	0.0067	0.0034	1177.5671	0.5644	
nsga20k2x	PSOA	796825	106	0.0055	0.6343	0.4370	0.0061	0.0039	2026.8337	0.6580	
nsga20k2x	PSOA	827262	85	0.0275	0.7322	0.4475	0.0085	0.0032	964.6689	0.8047	
nsga20k2x	PSOA	822328	98	0.0055	0.6507	0.4463	0.0065	0.0035	468.8665	0.5826	
nsga20k2x	PSOA	801184	85	0.0220	0.9805	0.4417	0.0286	0.0042	1294.5535	1.0816	
nsga20k2x	PSOA	924645	94	0.0000	0.6757	0.4369	0.0074	0.0040	1224.2029	0.6616	
nsga20k2x	PSOA	1071639	85	0.0659	0.6123	0.4503	0.0053	0.0028	1835.7597	0.6086	
nsga20k2x	PSOA	1081720	113	0.0055	0.6368	0.4359	0.0056	0.0039	2047.3284	0.6711	
nsga20k2x	PSOA	1078299	85	0.0440	0.6244	0.4504	0.0060	0.0035	1883.0339	0.6466	
nsga20k2x	PSOA	1080307	95	0.0055	0.6577	0.4362	0.0069	0.0039	2751.1976	0.6792	
nsga20k2x	PSOA	1036409	103	0.0165	0.5841	0.4376	0.0056	0.0034	2252.1926	0.6093	
nsga20k2x	PSOA	823689	92	0.0000	0.6588	0.4389	0.0051	0.0032	2308.9883	0.7139	
nsga20k2x	PSOA	798134	94	0.0055	0.5536	0.4323	0.0060	0.0041	2982.8275	0.6167	
nsga20k2x	WAMS	4676685	120	0.0095	0.4212	0.4937	0.0017	0.0009	256.3052	0.4073	
nsga20k2x	WAMS	4142348	120	0.0095	0.4578	0.4931	0.0017	0.0011	277.9207	0.4397	
nsga20k2x	WAMS	4296474	120	0.0427	0.4449	0.5001	0.0013	0.0006	162.7669	0.3296	
nsga20k2x	WAMS	4303201	120	0.0237	0.4141	0.4912	0.0022	0.0009	515.5007	0.3896	
nsga20k2x	WAMS	4320250	120	0.0237	0.4499	0.4952	0.0017	0.0009	257.4230	0.3902	
nsga20k2x	WAMS	4308939	120	0.0190	0.4835	0.4957	0.0018	0.0008	457.3725	0.4355	
nsga20k2x	WAMS	4330905	120	0.0071	0.4133	0.4900	0.0021	0.0015	507.3398	0.4484	
nsga20k2x	WAMS	4312604	120	0.0142	0.4376	0.4926	0.0018	0.0009	318.6633	0.4211	
nsga20k2x	WAMS	4323541	120	0.0142	0.4693	0.4949	0.0017	0.0009	94.1750	0.3589	
nsga20k2x	WAMS	4299017	120	0.0118	0.4508	0.4941	0.0015	0.0008	546.8223	0.3958	
nsga20k2x	WAMS	4347749	120	0.0213	0.3998	0.4972	0.0015	0.0007	500.0016	0.3558	
nsga20k2x	WAMS	4315876	120	0.0213	0.4421	0.4965	0.0015	0.0008	216.5590	0.4352	
nsga20k2x	WAMS	4326517	120	0.0379	0.4337	0.4960	0.0018	0.0012	333.0360	0.4508	
nsga20k2x	WAMS	3221046	120	0.0261	0.4477	0.4970	0.0013	0.0007	116.7316	0.3522	
nsga20k2x	WAMS	2804921	120	0.0213	0.4936	0.4968	0.0016	0.0008	289.5736	0.4537	
nsga20k2x	WAMS	2794598	120	0.0308	0.4658	0.4974	0.0015	0.0007	5.1000	0.3472	
nsga20k2x	WAMS	2791440	119	0.0332	0.4105	0.4953	0.0015	0.0008	434.6285	0.2861	
nsga20k2x	WAMS	2812362	120	0.0213	0.4433	0.4935	0.0017	0.0016	490.5826	0.4793	
nsga20k2x	WAMS	2807903	120	0.0166	0.4170	0.4953	0.0017	0.0008	5.1000	0.3331	
nsga20k2x	WAMS	2805257	120	0.0142	0.4694	0.4923	0.0016	0.0010	701.8196	0.4501	
nsga20k2x	WAMS	2802897	120	0.0166	0.4099	0.4946	0.0015	0.0009	421.3430	0.3993	
nsga20k2x	WAMS	2803229	120	0.0427	0.4155	0.4998	0.0015	0.0006	171.2441	0.3025	
nsga20k2x	WAMS	2796148	120	0.0166	0.3957	0.4967	0.0014	0.0006	193.1374	0.3401	
nsga20k2x	WAMS	2811815	120	0.0213	0.4413	0.4935	0.0019	0.0010	99.6347	0.4178	
nsga20k2x	WAMS	2797901	120	0.0261	0.4369	0.4960	0.0016	0.0007	311.4091	0.3684	
nsga20k2x	WAMS	2848848	120	0.0071	0.4662	0.4938	0.0021	0.0009	419.2797	0.3518	
nsga20k2x	WAMS	3602248	120	0.0213	0.4042	0.4952	0.0015	0.0008	354.0493	0.3093	
nsga20k2x	WAMS	3465738	120	0.0095	0.5001	0.4932	0.0026	0.0008	522.0620	0.4519	
nsga20k2x	WAMS	2208041	120	0.0142	0.3995	0.4956	0.0016	0.0008	307.7386	0.4000	
nsga20k2x	WAMS	1511635	120	0.0545	0.4523	0.5004	0.0010	0.0018	78.4881	0.5219	
nsga20k2x	WAMS	1517635	120	0.0190	0.4456	0.4973	0.0014	0.0009	16.0646	0.4412	
nsga20k2x	WAMS	1516600	120	0.0213	0.4191	0.4965	0.0013	0.0008	137.6093	0.3667	
nsga20k2x	WAMS	1518859	120	0.0166	0.4266	0.4924	0.0015	0.0011	724.8098	0.4365	
nsga20k2x	WAMS	1525412	120	0.0095	0.4402	0.4941	0.0016	0.0010	330.6396	0.3904	
nsga20k2x	WAMS	1524425	120	0.0190	0.3958	0.4950	0.0015	0.0009	396.4204	0.4222	
nsga20k2x	WAMS	1527730	120	0.0071	0.4363	0.4904	0.0022	0.0012	409.4958	0.4026	
nsga20k2x	WAMS	1523539	120	0.0142	0.4498	0.4918	0.0022	0.0010	313.9277	0.4083	
nsga20k2x	WAMS	1521744	120	0.0118	0.4697	0.4949	0.0014	0.0009	426.0303	0.3853	
nsga20k2x	WAMS	1518383	120	0.0237	0.4283	0.4971	0.0014	0.0009	395.9066	0.3532	
nsga20k2x	WAMS	1519335	120	0.0071	0.4542	0.4907	0.0020	0.0009	384.6760	0.3791	
nsga20k2x	WAMS	1520022	120	0.0308	0.4340	0.4971	0.0013	0.0015	436.7083	0.5188	
nsga20k2x	WAMS	1518228	120	0.0308	0.4093	0.4984	0.0010	0.0008	242.6528	0.3543	
nsga20k2x	WAMS	1521438	120	0.0095	0.4841	0.4928	0.0022	0.0009	197.1601	0.5030	
nsga20k2x	WAMS	1520266	120	0.0403	0.4121	0.4992	0.0013	0.0008	90.4607	0.4014	
nsga20k2x	WAMS	1517567	120	0.0190	0.4286	0.4945	0.0018	0.0008	409.0289	0.3205	
nsga20k2x	WAMS	1519842	120	0.0095	0.4235	0.4917	0.0021	0.0011	460.5581	0.4271	
nsga20k2x	WAMS	1519403	120	0.0142	0.4233	0.4948	0.0015	0.0007	440.7511	0.3149	
nsga20k2x	WAMS	1527787	120	0.0047	0.5002	0.4902	0.0025	0.0012	488.1237	0.3348	
nsga20k2x	WAMS	1517504	118	0.0284	0.4193	0.4934	0.0023	0.0009	211.6491	0.3883	
nsga20k2x	WAMS	1528403	120	0.0142	0.4469	0.4934	0.0018	0.0014	394.3133	0.4775	
nsga20k2x	WMET	74480	88	0.0148	0.6538	0.4706	0.0045	0.0034	498.3399	0.6768	
nsga20k2x	WMET	72306	88	0.0148	0.5135	0.4690	0.0044	0.0038	668.8222	0.5166	
nsga20k2x	WMET	71930	88	0.0000	0.5576	0.4701	0.0048	0.0035	81.2894	0.5268	
nsga20k2x	WMET	71620	87	0.0000	0.5318	0.4596	0.0051	0.0037	647.4418	0.4144	
nsga20k2x	WMET	71780	88	0.0074	0.5783	0.4669	0.0048	0.0034	704.0122	0.4541	
nsga20k2x	WMET	72009	86	0.0148	0.5969	0.4696	0.0048	0.0033	508.5435	0.6115	
nsga20k2x	WMET	72094	88	0.0296	0.5589	0.4743	0.0047	0.0031	413.0738	0.4538	
nsga20k2x	WMET	71860	86	0.0074	0.4958	0.4614	0.0051	0.0037	767.8776	0.4014	
nsga20k2x	WMET	71977	88	0.0074	0.5635	0.4762	0.0040	0.0032	485.0998	0.5898	
nsga20k2x	WMET	72184	85	0.0074	0.5509	0.4679	0.0051	0.0035	396.0628	0.4793	
nsga20k2x	WMET	71935	88	0.0370	0.6254	0.4754	0.0059	0.0031	135.2440	0.5453	
nsga20k2x	WMET	72049	88	0.0296	0.5366	0.4708	0.0055	0.0039	227.1322	0.5539	
nsga20k2x	WMET	71825	87	0.0222	0.5700	0.4751	0.0049	0.0030	413.1268	0.5925	
nsga20k2x	WMET	71624	88	0.0148	0.5840	0.4739	0.0042	0.0030	299.4201	0.5575	
nsga20k2x	WMET	71499	88	0.0000	0.6011	0.4599	0.0055	0.0037	489.2077	0.5579	
nsga20k2x	WMET	71192	88	0.0222	0.5055	0.4696	0.0045	0.0035	334.4121	0.5064	
nsga20k2x	WMET	71512	87	0.0222	0.5787	0.4700	0.0056	0.0035	556.4676	0.5706	
nsga20k2x	WMET	71310	88	0.0074	0.5086	0.4643	0.0048	0.0037	467.8170	0.5070	
nsga20k2x	WMET	71339	88	0.0222	0.5013	0.4716	0.0040	0.0032	215.1467	0.4641	
nsga20k2x	WMET	71477	87	0.0000	0.6279	0.4651	0.0055	0.0037	756.2270	0.5381	
nsga20k2x	WMET	71239	88	0.0074	0.5584	0.4655	0.0051	0.0033	644.2505	0.5307	
nsga20k2x	WMET	71462	87	0.1259	0.6360	0.4886	0.0042	0.0025	236.0118	0.6187	
nsga20k2x	WMET	71295	88	0.0296	0.5584	0.4721	0.0053	0.0035	472.3763	0.5507	
nsga20k2x	WMET	71435	86	0.0593	0.5725	0.4792	0.0043	0.0028	574.9416	0.5794	
nsga20k2x	WMET	71711	88	0.0148	0.5333	0.4691	0.0054	0.0036	620.9610	0.4875	
nsga20k2x	WMET	71037	85	0.0148	0.5246	0.4732	0.0062	0.0030	516.2804	0.4564	
nsga20k2x	WMET	71249	88	0.0296	0.5653	0.4751	0.0043	0.0032	470.7609	0.4584	
nsga20k2x	WMET	71338	88	0.0074	0.5617	0.4656	0.0047	0.0038	376.5581	0.5203	
nsga20k2x	WMET	71680	88	0.0444	0.5398	0.4775	0.0041	0.0028	413.6314	0.4491	
nsga20k2x	WMET	71471	88	0.0148	0.6029	0.4726	0.0051	0.0033	660.8412	0.5527	
nsga20k2x	WMET	71864	88	0.0074	0.4435	0.4638	0.0049	0.0040	689.7289	0.5057	
nsga20k2x	WMET	71648	88	0.0074	0.4833	0.4703	0.0042	0.0033	333.7661	0.4279	
nsga20k2x	WMET	71435	88	0.0963	0.6037	0.4841	0.0035	0.0026	41.4784	0.6374	
nsga20k2x	WMET	71296	87	0.0222	0.5038	0.4715	0.0051	0.0032	193.9877	0.4776	
nsga20k2x	WMET	71644	84	0.0148	0.5369	0.4746	0.0044	0.0033	467.3500	0.5794	
nsga20k2x	WMET	71165	86	0.0000	0.5379	0.4594	0.0051	0.0039	753.2650	0.4731	
nsga20k2x	WMET	71538	88	0.0074	0.5604	0.4635	0.0049	0.0035	766.4152	0.5176	
nsga20k2x	WMET	71681	88	0.0074	0.4645	0.4660	0.0046	0.0035	402.2737	0.4382	
nsga20k2x	WMET	71869	86	0.0222	0.5155	0.4734	0.0044	0.0035	415.0099	0.5195	
nsga20k2x	WMET	71552	84	0.0148	0.4986	0.4713	0.0045	0.0030	480.5784	0.4771	
nsga20k2x	WMET	71467	87	0.0000	0.4651	0.4616	0.0052	0.0036	820.9651	0.4242	
nsga20k2x	WMET	71406	82	0.0222	0.5715	0.4764	0.0040	0.0030	6.8000	0.5680	
nsga20k2x	WMET	71628	88	0.0000	0.5697	0.4653	0.0049	0.0036	559.7621	0.5471	
nsga20k2x	WMET	71619	88	0.0370	0.4982	0.4818	0.0042	0.0025	244.6507	0.4699	
nsga20k2x	WMET	71488	86	0.0000	0.5398	0.4614	0.0059	0.0036	509.1495	0.4298	
nsga20k2x	WMET	71604	86	0.0222	0.5844	0.4724	0.0045	0.0031	454.6009	0.4662	
nsga20k2x	WMET	71460	85	0.0444	0.5700	0.4789	0.0040	0.0026	321.8890	0.5266	
nsga20k2x	WMET	71552	88	0.0148	0.5446	0.4676	0.0050	0.0038	367.7874	0.5382	
nsga20k2x	WMET	71484	88	0.0074	0.5111	0.4587	0.0054	0.0043	849.1016	0.4483	
nsga20k2x	WMET	71406	87	0.0222	0.5120	0.4681	0.0049	0.0032	556.9243	0.5414	
nsga50k2x	ACAD	217659	78	0.0285	0.4757	0.4574	0.0028	0.0019	491.8244	0.5307	
nsga50k2x	ACAD	212844	80	0.0071	0.4928	0.4502	0.0043	0.0017	340.3987	0.4220	
nsga50k2x	ACAD	213134	80	0.0249	0.5070	0.4557	0.0038	0.0016	479.5561	0.5348	
nsga50k2x	ACAD	213092	80	0.0214	0.5226	0.4518	0.0045	0.0017	491.2555	0.5010	
nsga50k2x	ACAD	211038	80	0.0142	0.4344	0.4524	0.0037	0.0017	370.9776	0.4059	
nsga50k2x	ACAD	209208	80	0.0107	0.7126	0.4526	0.0112	0.0018	427.8575	0.6743	
nsga50k2x	ACAD	207277	80	0.0463	0.4654	0.4600	0.0033	0.0014	431.9126	0.3792	
nsga50k2x	ACAD	208221	80	0.0071	0.5206	0.4571	0.0036	0.0014	248.5477	0.4905	
nsga50k2x	ACAD	206675	78	0.0142	0.6479	0.4506	0.0073	0.0019	586.6268	0.6050	
nsga50k2x	ACAD	208027	80	0.0178	0.5534	0.4544	0.0060	0.0016	309.4084	0.4834	
nsga50k2x	ACAD	207732	78	0.0498	0.5206	0.4598	0.0045	0.0014	366.5352	0.4796	
nsga50k2x	ACAD	208723	78	0.0214	0.4888	0.4554	0.0039	0.0017	434.1560	0.5009	
nsga50k2x	ACAD	208051	79	0.0214	0.5978	0.4508	0.0068	0.0017	566.3124	0.5845	
nsga50k2x	ACAD	206440	80	0.0107	0.5237	0.4523	0.0039	0.0018	502.9426	0.4317	
nsga50k2x	ACAD	207649	80	0.0498	0.5181	0.4621	0.0036	0.0013	309.3209	0.4458	
nsga50k2x	ACAD	206479	80	0.0142	0.6279	0.4529	0.0072	0.0017	496.1746	0.5624	
nsga50k2x	ACAD	208867	80	0.0285	0.5444	0.4522	0.0059	0.0019	497.8695	0.5229	
nsga50k2x	ACAD	206736	80	0.0107	0.4967	0.4547	0.0039	0.0016	4.2000	0.4377	
nsga50k2x	ACAD	207612	80	0.0107	0.5038	0.4559	0.0035	0.0016	356.4053	0.5215	
nsga50k2x	ACAD	207618	80	0.0285	0.6225	0.4507	0.0061	0.0018	505.4522	0.5354	
nsga50k2x	ACAD	207403	80	0.0142	0.5386	0.4469	0.0073	0.0020	503.0129	0.4670	
nsga50k2x	ACAD	207468	80	0.0142	0.5528	0.4538	0.0045	0.0020	500.6184	0.5546	
nsga50k2x	ACAD	207451	80	0.0427	0.5173	0.4627	0.0047	0.0012	246.3304	0.3863	
nsga50k2x	ACAD	207276	80	0.0071	0.6279	0.4527	0.0067	0.0016	393.5599	0.5810	
nsga50k2x	ACAD	207207	80	0.0249	0.5661	0.4530	0.0054	0.0023	531.0421	0.5594	
nsga50k2x	ACAD	207035	80	0.0142	0.5595	0.4526	0.0035	0.0016	446.8667	0.3990	
nsga50k2x	ACAD	207416	80	0.0178	0.5099	0.4556	0.0045	0.0017	367.3471	0.4689	
nsga50k2x	ACAD	207333	79	0.0071	0.6396	0.4519	0.0075	0.0016	558.0655	0.5392	
nsga50k2x	ACAD	208340	80	0.0178	0.5602	0.4568	0.0051	0.0020	368.3973	0.5462	
nsga50k2x	ACAD	208100	79	0.0036	0.5278	0.4509	0.0047	0.0016	336.0673	0.4271	
nsga50k2x	ACAD	207099	80	0.0427	0.6005	0.4589	0.0052	0.0014	508.3363	0.4745	
nsga50k2x	ACAD	207867	80	0.0178	0.4832	0.4579	0.0042	0.0015	229.1756	0.4808	
nsga50k2x	ACAD	207938	80	0.0036	0.6436	0.4540	0.0102	0.0015	510.8354	0.4524	
nsga50k2x	ACAD	206399	80	0.0071	0.5374	0.4489	0.0050	0.0018	607.7626	0.4374	
nsga50k2x	ACAD	207577	80	0.0249	0.6259	0.4557	0.0075	0.0018	305.6509	0.6315	
nsga50k2x	ACAD	207937	80	0.0142	0.6104	0.4517	0.0063	0.0018	606.7570	0.6016	
nsga50k2x	ACAD	207188	80	0.0498	0.4924	0.4601	0.0035	0.0014	265.8952	0.4893	
nsga50k2x	ACAD	207748	80	0.0285	0.5604	0.4556	0.0041	0.0018	507.0606	0.4487	
nsga50k2x	ACAD	208178	80	0.0107	0.4393	0.4520	0.0037	0.0018	314.9275	0.4356	
nsga50k2x	ACAD	207183	80	0.0214	0.5010	0.4569	0.0032	0.0014	442.0563	0.3330	
nsga50k2x	ACAD	207513	80	0.0320	0.5596	0.4613	0.0032	0.0015	98.7304	0.4553	
nsga50k2x	ACAD	207339	80	0.0107	0.5641	0.4512	0.0083	0.0018	451.3593	0.3849	
nsga50k2x	ACAD	206292	80	0.0356	0.5023	0.4613	0.0029	0.0015	131.5125	0.4464	
nsga50k2x	ACAD	207672	80	0.0142	0.6194	0.4563	0.0053	0.0014	419.5860	0.5220	
nsga50k2x	ACAD	207477	80	0.0000	0.4996	0.4433	0.0042	0.0019	654.6129	0.4449	
nsga50k2x	ACAD	207356	80	0.0249	0.6013	0.4580	0.0056	0.0014	424.4464	0.5440	
nsga50k2x	ACAD	207060	80	0.0285	0.4552	0.4531	0.0043	0.0017	456.0741	0.4364	
nsga50k2x	ACAD	206946	80	0.0142	0.4657	0.4530	0.0041	0.0016	186.5267	0.4109	
nsga50k2x	ACAD	206688	80	0.0142	0.4215	0.4516	0.0039	0.0018	607.4617	0.4591	
nsga50k2x	ACAD	207002	80	0.0036	0.4094	0.4518	0.0041	0.0016	306.5130	0.3535	
nsga50k2x	OMET	1206093	128	0.0148	0.6787	0.5074	0.0032	0.0041	1670.5793	0.7671	
nsga50k2x	OMET	1207505	131	0.0197	0.6088	0.5187	0.0025	0.0023	1067.7136	0.6863	
nsga50k2x	OMET	1200709	132	0.0296	0.6065	0.5174	0.0027	0.0019	436.8439	0.6070	
nsga50k2x	OMET	1205791	128	0.0148	0.5921	0.5189	0.0025	0.0022	966.0194	0.6267	
nsga50k2x	OMET	1201766	133	0.0197	0.6405	0.5134	0.0025	0.0024	1817.7767	0.6881	
nsga50k2x	OMET	1203926	125	0.0148	0.6752	0.5147	0.0027	0.0023	1329.6162	0.6360	
nsga50k2x	OMET	1200687	113	0.0099	0.6331	0.5172	0.0026	0.0020	1189.5327	0.5996	
nsga50k2x	OMET	1205757	121	0.0296	0.7260	0.5169	0.0029	0.0021	1435.6210	0.7165	
nsga50k2x	OMET	1205593	126	0.0049	0.5842	0.5129	0.0027	0.0024	1701.7066	0.5836	
nsga50k2x	OMET	1202752	123	0.0296	0.6201	0.5168	0.0031	0.0021	990.1931	0.6606	
nsga50k2x	OMET	1204306	128	0.0099	0.6218	0.5132	0.0030	0.0020	1030.3979	0.6144	
nsga50k2x	OMET	1205259	122	0.0345	0.6108	0.5149	0.0029	0.0031	1631.8793	0.6806	
nsga50k2x	OMET	1181388	131	0.0148	0.6671	0.5168	0.0026	0.0029	1467.2759	0.6810	
nsga50k2x	OMET	1176919	131	0.0197	0.6396	0.5201	0.0030	0.0021	11.6000	0.6451	
nsga50k2x	OMET	1180202	126	0.0000	0.6170	0.5094	0.0028	0.0025	1764.5798	0.6971	
nsga50k2x	OMET	1182260	153	0.0099	0.6372	0.5068	0.0029	0.0039	2119.1356	0.7256	
nsga50k2x	OMET	1179506	124	0.0246	0.6376	0.5148	0.0028	0.0022	1428.2344	0.6088	
nsga50k2x	OMET	1186806	135	0.0049	0.6293	0.5081	0.0033	0.0038	857.5685	0.7365	
nsga50k2x	OMET	1181920	131	0.0148	0.5967	0.5168	0.0025	0.0031	1389.0806	0.6439	
nsga50k2x	OMET	1181236	119	0.0345	0.6250	0.5199	0.0026	0.0031	1152.9391	0.6546	
nsga50k2x	OMET	1182349	130	0.0197	0.5878	0.5157	0.0027	0.0020	1496.5204	0.6286	
nsga50k2x	OMET	856473	114	0.0394	0.6599	0.5230	0.0025	0.0027	999.8467	0.7004	
nsga50k2x	OMET	783884	116	0.0246	0.7330	0.5149	0.0030	0.0026	1820.1973	0.6883	
nsga50k2x	OMET	783601	129	0.0197	0.6802	0.5139	0.0026	0.0026	1369.4195	0.6847	
nsga50k2x	OMET	782929	135	0.0148	0.6201	0.5157	0.0028	0.0019	1280.9363	0.6207	
nsga50k2x	OMET	784843	134	0.0148	0.6506	0.5068	0.0030	0.0026	1329.8270	0.6847	
nsga50k2x	OMET	785117	135	0.0394	0.6577	0.5124	0.0026	0.0022	1872.7950	0.6733	
nsga50k2x	OMET	784430	131	0.0394	0.6032	0.5194	0.0025	0.0018	869.0555	0.6073	
nsga50k2x	OMET	785651	136	0.0148	0.6923	0.5131	0.0025	0.0036	1818.5397	0.7579	
nsga50k2x	OMET	783544	131	0.0148	0.5582	0.5132	0.0027	0.0025	1634.4136	0.6006	
nsga50k2x	OMET	783591	132	0.0197	0.6528	0.5188	0.0026	0.0030	1306.8975	0.7182	
nsga50k2x	OMET	786226	144	0.0099	0.7094	0.5156	0.0026	0.0024	862.7665	0.7457	
nsga50k2x	OMET	781322	129	0.0493	0.6142	0.5157	0.0029	0.0020	1216.5963	0.5264	
nsga50k2x	OMET	810141	137	0.0148	0.6930	0.5132	0.0028	0.0021	1511.1492	0.7113	
nsga50k2x	OMET	796926	128	0.0197	0.6558	0.5150	0.0028	0.0029	1543.3709	0.7027	
nsga50k2x	OMET	785389	133	0.0099	0.6451	0.5114	0.0027	0.0028	2017.3681	0.6793	
nsga50k2x	OMET	783866	141	0.0099	0.7409	0.5198	0.0025	0.0022	927.8236	0.7780	
nsga50k2x	OMET	785437	124	0.0197	0.6638	0.5143	0.0030	0.0023	1099.4864	0.6742	
nsga50k2x	OMET	786120	127	0.0246	0.5736	0.5133	0.0028	0.0022	1455.7403	0.6301	
nsga50k2x	OMET	781833	120	0.0148	0.6369	0.5102	0.0028	0.0024	1839.1593	0.6379	
nsga50k2x	OMET	785478	132	0.0148	0.7005	0.5122	0.0030	0.0024	1156.0833	0.6958	
nsga50k2x	OMET	783929	129	0.0148	0.6967	0.5126	0.0029	0.0034	1546.3371	0.7326	
nsga50k2x	OMET	783964	115	0.0246	0.6718	0.5153	0.0029	0.0022	1681.9538	0.6198	
nsga50k2x	OMET	785699	126	0.0197	0.6129	0.5154	0.0026	0.0026	1226.5933	0.6616	
nsga50k2x	OMET	784203	137	0.0197	0.6603	0.5155	0.0028	0.0026	1256.2216	0.6724	
nsga50k2x	OMET	783465	140	0.0197	0.6970	0.5154	0.0025	0.0023	1218.5583	0.7049	
nsga50k2x	OMET	781328	121	0.0394	0.6264	0.5187	0.0026	0.0017	789.6034	0.6217	
nsga50k2x	OMET	786255	131	0.0197	0.6009	0.5146	0.0027	0.0023	1200.8965	0.6681	
nsga50k2x	OMET	782351	144	0.0296	0.6656	0.5156	0.0024	0.0018	1330.9199	0.7205	
nsga50k2x	OMET	783855	125	0.0099	0.6114	0.5152	0.0028	0.0024	1156.4236	0.6735	
nsga50k2x	PARM	1462731	79	0.0214	0.6925	0.4774	0.0076	0.0048	672.7209	0.7872	
nsga50k2x	PARM	1438988	78	0.0071	0.6425	0.4662	0.0072	0.0045	1314.8648	0.6114	
nsga50k2x	PARM	1440472	74	0.0143	0.6480	0.4756	0.0066	0.0048	1105.8370	0.6717	
nsga50k2x	PARM	1439689	73	0.0429	0.6001	0.4733	0.0071	0.0040	1658.9044	0.5748	
nsga50k2x	PARM	1441442	74	0.0214	0.6670	0.4721	0.0074	0.0050	993.5292	0.6116	
nsga50k2x	PARM	1439418	89	0.0143	0.7939	0.4765	0.0062	0.0048	819.4939	0.7848	
nsga50k2x	PARM	1440603	84	0.0071	0.6374	0.4726	0.0061	0.0044	987.8056	0.6915	
nsga50k2x	PARM	1393167	74	0.0143	0.7179	0.4784	0.0068	0.0043	969.0322	0.7133	
nsga50k2x	PARM	1379222	73	0.0214	0.6199	0.4824	0.0061	0.0041	421.1961	0.6109	
nsga50k2x	PARM	1378403	70	0.0143	0.6769	0.4718	0.0080	0.0044	1236.2369	0.6557	
nsga50k2x	PARM	1377024	81	0.0286	0.7292	0.4725	0.0089	0.0045	1309.8452	0.7320	
nsga50k2x	PARM	1379056	73	0.0357	0.6319	0.4875	0.0062	0.0039	583.4229	0.6323	
nsga50k2x	PARM	1380084	87	0.0214	0.8078	0.4716	0.0113	0.0043	1494.2101	0.8583	
nsga50k2x	PARM	1380970	84	0.0143	0.6727	0.4717	0.0068	0.0047	1177.9095	0.6731	
nsga50k2x	PARM	1379038	78	0.0143	0.6953	0.4650	0.0078	0.0044	1210.6187	0.6572	
nsga50k2x	PARM	1378604	84	0.0143	0.7193	0.4640	0.0082	0.0050	1433.7106	0.7156	
nsga50k2x	PARM	1375847	89	0.0286	0.7918	0.4868	0.0061	0.0041	14.1000	0.7629	
nsga50k2x	PARM	1384517	75	0.0000	0.6719	0.4670	0.0083	0.0044	1224.1614	0.6224	
nsga50k2x	PARM	1409055	86	0.0143	0.7022	0.4763	0.0070	0.0044	1284.7422	0.6647	
nsga50k2x	PARM	1409671	85	0.1000	0.7247	0.4717	0.0087	0.0044	1624.2372	0.7269	
nsga50k2x	PARM	1416050	89	0.0071	0.7416	0.4744	0.0073	0.0048	911.8455	0.7653	
nsga50k2x	PARM	1410747	85	0.0071	0.7620	0.4684	0.0088	0.0050	1222.4705	0.7028	
nsga50k2x	PARM	1411663	84	0.0286	0.6660	0.4906	0.0061	0.0039	141.9318	0.6035	
nsga50k2x	PARM	1410394	85	0.0143	0.7158	0.4598	0.0084	0.0050	1705.0091	0.7418	
nsga50k2x	PARM	1410156	80	0.0214	0.6246	0.4765	0.0059	0.0042	951.3747	0.5570	
nsga50k2x	PARM	1104674	90	0.0071	0.6940	0.4761	0.0061	0.0041	1003.8118	0.7352	
nsga50k2x	PARM	919907	87	0.0143	0.5952	0.4848	0.0052	0.0038	402.1054	0.5458	
nsga50k2x	PARM	915883	97	0.0071	0.7478	0.4686	0.0072	0.0048	1195.2091	0.7185	
nsga50k2x	PARM	920101	80	0.0071	0.6841	0.4753	0.0068	0.0046	519.7011	0.7237	
