inst	noh	mks	cst
I0	48.1132	123.3	87406.7199
I0	34.0334	137.4	85748.824
I0	27.0321	144.4	84985.2114
I0	41.318	130.1	86637.8453
I0	17.0169	154.4	84030.9079
I0	24.6201	146.8	84741.6779
I0	23.5223	147.9	84643.0511
I0	25.1235	146.3	84770.4066
I0	21.3253	150.1	84398.6889
I0	12.723	158.7	83580.6162
I0	36.5037	135	86005.7659
I0	8.1208	163.3	83118.1462
I0	13.1549	158.3	83624.0841
I0	12.0286	159.4	83502.9953
I0	22.243	149.2	84487.623
I0	38.2349	133.2	86237.2573
I0	45.0457	126.4	87044.5371
I0	14.8199	156.6	83811.9181
I0	46.0383	125.4	87133.9136
I0	47.7615	123.7	87331.334
I0	23.2175	148.2	84639.8449
I0	20.6837	150.8	84339.4697
I0	29.0107	142.4	85225.1256
I0	24.039	147.4	84694.5738
I0	40.9143	130.5	86588.9503
I0	49.4212	122	87539.2479
I0	27.6117	143.8	85077.5372
I0	9.8135	161.6	83283.2234
I0	31.5125	139.9	85535.9586
I0	42.6276	128.8	86753.6344
I0	13.4166	158	83667.6238
I0	29.915	141.5	85347.0807
I0	20.7131	150.7	84353.1149
I0	42.9482	128.5	86800.8429
I0	39.3762	132.1	86339.1044
I0	51.0222	120.4	87727.6662
I0	23.7211	147.7	84690.9875
I0	10.2203	161.2	83340.4525
I0	5.3465	166.1	82843.0181
I0	26.8435	144.6	84967.5987
I0	47.5123	123.9	87301.4923
I0	32.7801	138.7	85614.0682
I0	33.3208	138.1	85708.3414
I0	25.5505	145.9	84887.1168
I0	49.6639	121.8	87559.5373
I0	30.7412	140.7	85331.2684
I0	29.3406	142.1	85188.4457
I0	26.0706	145.4	84858.9457
I0	41.2684	130.2	86586.7245
I0	14.3178	157.1	83746.306
I0	34.253	137.2	85778.6702
I0	42.0315	129.4	86722.4373
I0	30.2477	141.2	85364.0557
I0	50.0289	121.4	87610.1852
I0	18.7279	152.7	84179.9871
I0	19.8208	151.6	84262.741
I0	35.3226	136.1	85914.387
I0	35.5189	135.9	85985.6321
I0	39.614	131.8	86438.216
I0	18.0784	153.4	84106.021
I0	35.8154	135.6	85969.4006
I0	49.833	121.6	87584.7829
I0	3.8062	167.7	82695.7372
I0	8.2204	163.2	83143.3438
I0	8.9117	162.5	83190.8864
I0	48.7734	122.7	87452.4391
I0	38.1616	133.3	86217.6873
I0	23.3849	148.1	84609.4979
I0	38.1346	133.3	86260.4034
I0	27.8139	143.6	85122.1697
I0	22.9045	148.6	84561.3659
I0	11.4236	160	83444.9348
I0	4.9328	166.5	82800.7247
I0	6.829	164.6	83001.3817
I0	41.2506	130.2	86625.596
I0	47.3148	124.1	87292.2601
I0	47.2201	124.2	87254.4693
I0	44.9494	126.5	87017.5113
I0	4.7324	166.7	82806.8334
I0	44.3531	127.1	86929.4101
I0	13.9274	157.5	83706.8453
I0	22.8155	148.6	84595.4947
I0	39.1321	132.3	86348.4219
I0	3.4132	168	82659.295
I0	28.8208	142.6	85214.4277
I0	18.4919	153	84145.5737
I0	32.0322	139.4	85580.4499
I0	10.7781	160.7	83366.719
I0	38.3567	133.1	86273.3061
I0	21.7265	149.7	84449.5854
I0	41.5341	129.9	86602.6681
I0	25.4196	146	84854.0042
I0	36.6162	134.8	86032.1952
I0	20.527	150.9	84405.6573
I0	31.4686	140	85504.5308
I0	25.9225	145.5	84886.5426
I0	50.8723	120.6	87712.9604
I0	3.8033	167.7	82697.6254
I0	46.1207	125.3	87165.7145
I0	30.1584	141.3	85336.0978
I0	32.0363	139.4	85544.799
I0	13.5184	157.9	83647.2312
I0	48.4453	123	87406.2178
I0	14.5907	156.9	83758.6769
I0	7.6344	163.8	83066.7197
I0	20.9702	150.5	84380.0717
I0	11.1217	160.3	83423.7742
I0	43.3189	128.1	86862.9663
I0	25.1176	146.3	84819.0815
I0	24.7267	146.7	84807.8906
I0	25.9733	145.5	84884.4219
I0	33.2151	138.2	85682.4873
I0	40.7208	130.7	86568.0099
I0	30.6247	140.8	85443.7589
I0	12.9315	158.5	83610.0913
I0	36.9134	134.5	86103.1875
I0	14.8273	156.6	83801.218
I0	20.2158	151.2	84328.9665
I0	50.018	121.4	87613.2135
I0	8.6469	162.8	83165.4058
I0	24.4192	147	84760.519
I0	5.9275	165.5	82902.4376
I0	30.4136	141	85374.2791
I0	23.3309	148.1	84630.2925
I0	40.6597	130.8	86473.8207
I0	45.9338	125.5	87142.0929
I0	49.5115	121.9	87559.4032
I0	46.3171	125.1	87209.1859
I0	39.7189	131.7	86404.4275
I0	43.5218	127.9	86867.203
I0	24.7992	146.7	84755.8661
I0	22.441	149	84532.5957
I0	10.4374	161	83358.7629
I0	21.8174	149.6	84437.3126
I0	17.6261	153.8	84066.0587
I0	30.9097	140.5	85390.116
I0	7.0149	164.4	83008.4405
I0	34.7348	136.7	85775.6833
I0	25.2252	146.2	84793.0576
I0	27.1163	144.3	85072.0332
I0	14.9219	156.5	83801.4884
I0	20.2411	151.2	84313.3569
I0	10.9656	160.5	83394.7051
I0	15.9487	155.5	83880.5042
I0	36.0464	135.4	85904.2102
I0	45.7138	125.7	87123.1247
I0	40.3197	131.1	86499.5386
I0	33.7111	137.7	85702.1086
I0	4.5286	166.9	82766.4849
I0	5.9201	165.5	82902.738
I0	43.8172	127.6	86913.3637
I0	21.2137	150.2	84460.3303
I0	25.0579	146.4	84778.8413
I0	30.8601	140.6	85392.9291
I0	16.4161	155	83974.4927
I0	5.4569	166	82856.3306
I0	47.4645	124	87291.247
I0	20.0356	151.4	84304.8737
I0	19.7523	151.7	84279.622
I0	29.4126	142	85266.7798
I0	28.8174	142.6	85292.1194
I0	37.217	134.2	86149.7274
I0	13.0207	158.4	83598.9049
I0	43.2124	128.2	86820.2737
I0	26.5246	144.9	84983.3996
I0	9.0173	162.4	83219.423
I0	17.3342	154.1	84013.4471
I0	34.4243	137	85796.537
I0	9.1227	162.3	83217.7908
I0	10.6281	160.8	83383.0622
I0	44.4161	127	86962.4879
I0	6.5244	164.9	82968.6134
I0	8.4509	163	83146.2328
I0	23.4459	148	84639.6044
I0	49.5308	121.9	87550.0023
I0	11.3173	160.1	83433.9896
I0	32.3511	139.1	85555.5095
I0	45.221	126.2	87039.6499
I0	12.2151	159.2	83532.4422
I0	27.3356	144.1	85026.4668
I0	29.1121	142.3	85214.728
I0	34.5409	136.9	85809.4295
I0	13.8487	157.6	83689.2191
I0	29.5311	141.9	85239.7175
I0	28.6384	142.8	85181.8625
I0	26.0064	145.5	84882.042
I0	26.7428	144.7	84958.3598
I0	28.0067	143.5	85076.6647
I0	41.2673	130.2	86598.3613
I0	38.7167	132.7	86292.8273
I0	32.264	139.2	85543.9178
I0	47.0112	124.5	87241.996
I0	21.0614	150.4	84398.2865
I0	26.7124	144.7	84959.5887
I0	41.8265	129.6	86642.2854
I0	21.6781	149.8	84452.7102
I0	5.7318	165.7	82881.0044
I0	28.4766	143	85185.7531
I0	43.0298	128.4	86822.8678
I0	5.0462	166.4	82818.8845
I0	43.1912	128.3	86815.8545
I0	18.5104	152.9	84175.4954
I0	47.7184	123.7	87350.0006
I0	17.4233	154	84063.643
I0	48.5149	122.9	87427.7768
I0	6.9105	164.5	83003.9226
I0	28.2337	143.2	85146.9691
I0	38.2823	133.2	86222.043
I0	49.1127	122.3	87502.6476
I0	38.0556	133.4	86268.0692
I0	30.7147	140.7	85359.662
I0	22.6204	148.8	84580.5713
I0	19.6177	151.8	84293.8431
I0	26.4126	145	84960.4192
I0	24.9196	146.5	84825.7463
I0	45.516	125.9	87078.7255
I0	10.9578	160.5	83401.2678
I0	18.9579	152.5	84188.8942
I0	44.8365	126.6	86989.6947
I0	10.5031	161	83342.6658
I0	36.7353	134.7	86066.0867
I0	22.1413	149.3	84514.322
I0	36.3397	135.1	86039.4685
I0	10.8657	160.6	83380.8853
I0	50.5438	120.9	87672.9714
I0	21.417	150	84435.8589
I0	38.6626	132.8	86292.5485
I0	30.1172	141.3	85353.6577
I0	14.844	156.6	83778.2485
I0	48.6136	122.8	87446.7507
I0	9.9249	161.5	83290.417
I0	49.7149	121.7	87578.7977
I0	20.0004	151.5	84296.6621
I0	13.4288	158	83665.5345
I0	27.6885	143.8	85062.344
I0	43.0283	128.4	86838.317
I0	24.82	146.6	84837.7007
I0	6.2429	165.2	82930.6735
I0	14.7128	156.7	83772.0734
I0	7.5204	163.9	83055.1387
I0	36.2168	135.2	86079.6472
I0	26.9254	144.5	84995.4284
I0	35.7631	135.7	85929.4249
I0	19.3182	152.1	84214.7753
I0	13.193	158.3	83608.6488
I0	22.4182	149	84574.0236
I0	12.8353	158.6	83586.534
I0	45.9379	125.5	87117.9318
I0	33.2199	138.2	85651.7441
I0	33.9176	137.5	85727.9341
I0	34.4557	137	85787.5786
I0	42.2476	129.2	86684.0677
I0	4.0755	167.4	82723.9884
I0	36.1598	135.3	85962.6048
I0	18.126	153.3	84105.8526
I0	12.5717	158.9	83548.052
I0	47.2182	124.2	87284.062
I0	10.6392	160.8	83356.6468
I0	41.3655	130.1	86611.6848
I0	37.029	134.4	86129.2568
I0	20.3659	151.1	84332.0724
I0	46.5178	124.9	87194.7728
I0	30.2326	141.2	85371.9605
I0	18.4736	153	84155.603
I0	19.7972	151.7	84251.921
I0	16.6191	154.8	83972.3242
I0	24.9647	146.5	84802.3131
I0	34.1304	137.3	85736.2014
I0	29.4147	142	85260.8678
I0	15.0222	156.4	83810.9816
I0	51.5441	119.9	87799.9951
I0	39.0269	132.4	86338.3146
I0	19.8192	151.6	84268.0815
I0	40.1278	131.3	86393.3572
I0	50.5324	120.9	87685.7549
I0	20.3409	151.1	84372.3512
I0	37.5132	133.9	86255.7495
I0	39.5144	131.9	86479.5948
I0	33.8247	137.6	85693.4119
I0	35.5258	135.9	85964.1848
I0	24.2619	147.2	84724.6489
I0	48.3157	123.1	87405.2472
I0	51.235	120.2	87759.7677
I0	27.2293	144.2	85016.5935
I0	49.7153	121.7	87573.2524
I0	40.9147	130.5	86573.2693
I0	7.8153	163.6	83089.5216
I0	24.7749	146.7	84779.3705
I0	29.068	142.4	85181.0691
I0	34.9161	136.5	85849.5482
I0	15.3271	156.1	83846.7452
I0	47.3446	124.1	87279.4311
I0	9.6289	161.8	83297.0089
I0	28.6588	142.8	85141.3065
I0	28.3149	143.1	85137.2408
I0	17.5512	153.9	84046.2098
I0	50.718	120.7	87696.4848
I0	49.9204	121.5	87597.6567
I0	27.3137	144.1	85105.5954
I0	49.2526	122.2	87511.405
I0	14.5389	156.9	83762.6044
I0	5.4338	166	82858.2347
I0	6.517	164.9	82969.9188
I0	11.7324	159.7	83474.7345
I0	48.8192	122.6	87458.2124
I0	32.5159	138.9	85628.0446
I0	33.0199	138.4	85683.4708
I0	18.0363	153.4	84118.2284
I0	40.3736	131.1	86482.3242
I0	45.0587	126.4	87034.35
I0	21.0379	150.4	84437.9105
I0	10.2133	161.2	83354.1905
I0	9.3144	162.1	83251.3017
I0	15.1229	156.3	83848.786
I0	26.5199	144.9	84987.9331
I0	36.2325	135.2	86004.5709
I0	15.2274	156.2	83800.223
I0	4.4283	167	82752.3939
I0	36.5703	134.9	86016.6515
I0	39.9109	131.5	86488.5462
I0	16.2648	155.2	83905.9173
I0	5.2209	166.2	82830.8371
I0	22.6306	148.8	84529.9883
I0	45.1903	126.3	87029.3604
I0	21.1461	150.3	84389.9605
I0	31.8197	139.6	85540.7154
I0	5.9286	165.5	82900.5507
I0	48.9166	122.5	87471.6864
I0	26.3337	145.1	84923.1176
I0	19.2289	152.2	84254.2793
I0	10.773	160.7	83372.9812
I0	16.4201	155	83956.9096
I0	39.6261	131.8	86389.0901
I0	39.8184	131.6	86426.5204
I0	21.624	149.8	84496.6562
I0	19.5906	151.9	84220.2583
I0	31.1167	140.3	85483.4745
I0	12.735	158.7	83563.161
I0	38.3276	133.1	86318.8955
I0	10.4867	161	83352.3726
I0	20.0165	151.4	84322.9855
I0	17.3199	154.1	84036.365
I0	24.1251	147.3	84661.4271
I0	22.0152	149.4	84457.6301
I0	39.0282	132.4	86279.9366
I0	29.2254	142.2	85263.19
I0	30.19	141.3	85306.4518
I0	35.6127	135.8	85946.0773
I0	42.2156	129.2	86694.6728
I0	4.9271	166.5	82801.5572
I0	4.9188	166.5	82803.9777
I0	19.6405	151.8	84226.675
I0	40.2298	131.2	86453.3265
I0	47.73	123.7	87331.9499
I0	28.5041	143	85134.9664
I0	21.1119	150.3	84442.2511
I0	10.326	161.1	83352.6148
I0	30.5308	140.9	85324.8894
I0	48.4132	123	87415.0011
I0	7.8129	163.6	83090.0373
I0	11.2346	160.2	83419.62
I0	31.8106	139.7	85437.9237
I0	27.5129	143.9	85053.4124
I0	8.323	163.1	83139.3323
I0	48.0115	123.4	87365.3264
I0	20.4364	151	84344.2257
I0	34.5064	137	85768.9333
I0	44.3323	127.1	86938.5191
I0	35.3511	136.1	85909.6998
I0	44.8174	126.6	87002.8211
I0	46.0487	125.4	87127.3017
I0	18.3516	153.1	84099.0902
I0	38.573	132.9	86250.7505
I0	16.5136	154.9	83968.4901
I0	17.0278	154.4	83999.0797
I0	27.4185	144	85012.8303
I0	24.4361	147	84712.9817
I0	37.2454	134.2	86117.9929
I0	32.5159	138.9	85648.7924
I0	11.4202	160	83459.6197
I0	9.4247	162	83237.6011
I0	44.9766	126.5	87000.2262
I0	36.0165	135.4	85980.1181
I0	7.7201	163.7	83079.962
I0	22.5163	148.9	84611.2925
I0	49.517	121.9	87550.6204
I0	14.1389	157.3	83736.4111
I0	20.1415	151.3	84299.0322
I0	28.1679	143.3	85069.8923
I0	41.6281	129.8	86636.6187
I0	16.5188	154.9	83944.7991
I0	16.0206	155.4	83909.6606
I0	17.2124	154.2	84057.1731
I0	43.1209	128.3	86824.9385
I0	30.4119	141	85429.2742
I1	18.1518	461.1	231850.2847
I1	72.8602	406.4	237325.2967
I1	35.5488	443.7	233586.4437
I1	54.4064	424.9	235509.5196
I1	91.4429	387.8	239426.3788
I1	105.4484	373.8	240890.4325
I1	131.3766	347.9	243923.9566
I1	31.1713	448.1	233112.2733
I1	71.2464	408	237135.5802
I1	77.5774	401.7	237822.8785
I1	130.5803	348.7	243798.5277
I1	116.3433	362.9	242151.8416
I1	135.4656	343.8	244382.0331
I1	90.1826	389.1	239063.6241
I1	122.747	356.5	242993.7968
I1	28.8819	450.4	232935.3501
I1	111.718	367.6	241548.6572
I1	69.2432	410	236852.5424
I1	73.556	405.7	237390.5298
I1	41.7447	437.5	234228.9986
I1	114.5624	364.7	241974.7004
I1	95.4462	383.8	240012.1109
I1	30.7713	448.5	233119.7458
I1	103.0053	376.3	240532.687
I1	126.8669	352.4	243404.5715
I1	41.2584	438	234138.0381
I1	106.3871	372.9	240940.0482
I1	36.2458	443	233698.5125
I1	75.1615	404.1	237601.3561
I1	44.6925	434.6	234463.1985
I1	24.3438	454.9	232454.8254
I1	18.8269	460.5	231912.4603
I1	119.1867	360.1	242520.0834
I1	132.0483	347.2	243968.8705
I1	78.4799	400.8	237793.4962
I1	97.245	382	239880.7463
I1	20.5749	458.7	232090.6512
I1	124.6416	354.6	243131.3752
I1	33.3553	445.9	233369.9613
I1	118.4774	360.8	242351.5107
I1	100.5861	378.7	240328.232
I1	23.7886	455.5	232405.7022
I1	103.7802	375.5	240704.9166
I1	128.5504	350.7	243617.7343
I1	74.6295	404.7	237430.3768
I1	61.5209	417.8	236132.6939
I1	50.2719	429	235040.4286
I1	88.351	390.9	238918.0456
I1	103.4554	375.8	240789.2746
I1	22.7707	456.5	232300.3658
I1	76.4486	402.8	237724.9218
I1	30.2899	449	233052.6206
I1	70.8639	408.4	237069.5249
I1	125.2493	354	243225.6096
I1	49.5225	429.8	234973.2442
I1	87.5939	391.7	238851.5196
I1	117.1756	362.1	242362.9382
I1	133.3515	345.9	244140.1551
I1	94.6155	384.7	239638.7806
I1	64.8408	414.4	236504.823
I1	119.6483	359.6	242511.8545
I1	77.3384	402	237693.5712
I1	112.2549	367	241720.8767
I1	76.7602	402.5	237764.03
I1	91.8932	387.4	239265.1644
I1	110.9059	368.4	241427.9345
I1	33.9708	445.3	233416.4498
I1	112.8562	366.4	241641.7631
I1	42.5293	436.8	234284.335
I1	95.9025	383.4	239833.9559
I1	133.37	345.9	244108.6006
I1	82.1677	397.1	238210.1784
I1	40.1481	439.1	234079.1087
I1	107.9563	371.3	241175.4683
I1	17.3712	461.9	231778.5442
I1	137.2581	342	244541.1537
I1	113.6553	365.6	241922.5824
I1	60.4472	418.8	236100.3089
I1	125.8749	353.4	243272.414
I1	133.802	345.5	244189.6961
I1	50.146	429.1	234973.5127
I1	50.8435	428.4	235123.8223
I1	95.3611	383.9	239684.0953
I1	21.4455	457.8	232166.6523
I1	104.7974	374.5	240800.3259
I1	79.3555	399.9	237990.4432
I1	43.5519	435.7	234357.4427
I1	117.0455	362.2	242280.5705
I1	51.7449	427.5	235143.7095
I1	38.4451	440.8	233905.9918
I1	112.052	367.2	241596.6113
I1	117.9532	361.3	242447.2967
I1	129.5775	349.7	243682.256
I1	94.2518	385	239580.8963
I1	78.6479	400.6	238167.4571
I1	74.1085	405.2	237397.3538
I1	135.4386	343.8	244391.1061
I1	45.7462	433.5	234625.5671
I1	80.2201	399.1	238088.7114
I1	95.6841	383.6	240034.0085
I1	17.5618	461.7	231804.4429
I1	75.9656	403.3	237647.3435
I1	20.5337	458.8	232081.4747
I1	106.5286	372.8	240969.6086
I1	18.5458	460.7	231893.5974
I1	31.2985	448	233144.8279
I1	19.4625	459.8	231995.3033
I1	92.1471	387.1	239442.8661
I1	101.1451	378.1	240589.8738
I1	52.3287	427	235248.6903
I1	65.9414	413.3	236745.2456
I1	66.604	412.7	236649.7388
I1	122.9609	356.3	242837.5579
I1	22.9494	456.3	232334.9516
I1	103.0975	376.2	240590.3479
I1	64.4704	414.8	236574.6014
I1	76.4704	402.8	237724.8056
I1	56.2433	423	235770.1424
I1	20.6533	458.6	232114.887
I1	74.3442	404.9	237415.1825
I1	99.6863	379.6	240167.1414
I1	101.5612	377.7	240441.5715
I1	69.4666	409.8	237049.4131
I1	85.6969	393.6	238625.1067
I1	83.9735	395.3	238530.5444
I1	113.1415	366.2	241666.169
I1	97.2202	382.1	239915.8856
I1	86.9148	392.4	238741.5159
I1	124.4436	354.8	243107.4476
I1	30.24	449	233057.4528
I1	88.1625	391.1	238883.6729
I1	72.5424	406.7	237311.333
I1	32.3108	447	233250.681
I1	102.2517	377	240445.9603
I1	96.6596	382.6	239850.987
I1	131.5985	347.7	243863.6044
I1	18.4245	460.9	231862.6171
I1	128.0754	351.2	243536.228
I1	129.6753	349.6	243692.913
I1	35.3529	443.9	233563.7097
I1	87.1869	392.1	238785.8769
I1	119.9514	359.3	242623.3673
I1	114.7467	364.5	242027.0307
I1	29.1629	450.1	232969.861
I1	116.092	363.2	242097.338
I1	40.3444	438.9	234039.7474
I1	32.4932	446.8	233291.3944
I1	91.0626	388.2	239432.6927
I1	50.9426	428.3	235231.0841
I1	29.7509	449.5	233023.4833
I1	46.6541	432.6	234709.0419
I1	127.6481	351.6	243419.1777
I1	126.8965	352.4	243362.1335
I1	21.5623	457.7	232173.8499
I1	98.0734	381.2	239938.6966
I1	120.9403	358.3	242688.4005
I1	123.9117	355.4	242988.8942
I1	25.0516	454.2	232587.8159
I1	91.8415	387.4	239345.2168
I1	27.9829	451.3	232826.7806
I1	27.8568	451.4	232852.74
I1	30.8055	448.5	233082.3477
I1	100.1127	379.2	240101.3051
I1	82.3576	396.9	238459.9721
I1	124.2517	355	243079.3161
I1	93.4458	385.8	239569.022
I1	63.8463	415.4	236523.2705
I1	55.9904	423.3	235565.6922
I1	82.7756	396.5	238366.5572
I1	71.4309	407.9	237123.062
I1	92.3134	387	239303.9414
I1	30.9636	448.3	233117.8984
I1	31.854	447.4	233234.1097
I1	83.6538	395.6	238512.9772
I1	106.0598	373.2	240993.3846
I1	84.9471	394.3	238685.0808
I1	112.1023	367.2	241586.8807
I1	79.3463	399.9	238062.0648
I1	71.7631	407.5	237171.3597
I1	64.5875	414.7	236429.8217
I1	77.4487	401.8	237785.5832
I1	85.4721	393.8	238565.933
I1	105.3551	373.9	240930.3501
I1	39.0599	440.2	233927.1242
I1	34.2043	445.1	233457.5096
I1	89.7444	389.5	239171.9192
I1	68.5165	410.8	236873.7775
I1	59.8633	419.4	236023.4777
I1	125.9588	353.3	243279.8178
I1	52.9985	426.3	235293.5297
I1	44.3656	434.9	234517.2075
I1	69.9472	409.3	237080.8528
I1	98.9905	380.3	239976.6033
I1	124.882	354.4	243116.3533
I1	63.0515	416.2	236455.4209
I1	59.4916	419.8	235876.2221
I1	22.4475	456.8	232304.974
I1	78.9415	400.3	237870.2387
I1	39.0515	440.2	234000.7386
I1	112.9888	366.3	241708.7079
I1	109.549	369.7	241489.0845
I1	75.0333	404.3	237468.8674
I1	84.2458	395	238595.4486
I1	131.1529	348.1	243835.5768
I1	126.2504	353	243281.7821
I1	47.6658	431.6	234793.8088
I1	101.9053	377.4	240497.2085
I1	81.3707	397.9	238199.7353
I1	53.8483	425.4	235382.6567
I1	55.2452	424	235530.8953
I1	116.6427	362.6	242192.6395
I1	119.0734	360.2	242575.2291
I1	133.7439	345.5	244204.6054
I1	33.6584	445.6	233416.8442
I1	67.1729	412.1	236821.481
I1	34.7552	444.5	233549.971
I1	132.7458	346.5	244119.6093
I1	104.961	374.3	240823.7342
I1	115.8425	363.4	242109.5181
I1	38.289	441	233841.4551
I1	56.6987	422.6	235747.353
I1	56.3407	422.9	235634.2015
I1	91.2882	388	239370.1724
I1	129.3434	349.9	243728.2514
I1	37.1448	442.1	233779.7554
I1	132.1873	347.1	244079.8921
I1	48.5005	430.8	234862.4407
I1	126.2474	353	243398.2196
I1	46.0705	433.2	234608.2648
I1	68.1795	411.1	236936.7959
I1	108.3936	370.9	241238.3638
I1	55.3629	423.9	235613.0725
I1	21.0176	458.3	232144.2395
I1	70.1462	409.1	237139.5417
I1	134.4521	344.8	244246.7966
I1	84.3807	394.9	238469.2961
I1	41.7448	437.5	234204.8318
I1	81.1864	398.1	238427.1448
I1	103.5459	375.7	240649.6449
I1	59.5964	419.7	236096.765
I1	123.9019	355.4	243044.9935
I1	46.4403	432.8	234689.6333
I1	74.6736	404.6	237604.2783
I1	46.7731	432.5	234750.2383
I1	85.9052	393.4	238754.3612
I1	70.718	408.6	237054.1051
I1	38.6485	440.6	233910.5712
I1	88.4726	390.8	238928.6025
I1	113.9739	365.3	241868.9595
I1	96.9474	382.3	240140.1184
I1	60.9951	418.3	236038.885
I1	44.8589	434.4	234520.2926
I1	125.387	353.9	243202.9792
I1	121.9254	357.4	242817.734
I1	107.746	371.5	241191.9646
I1	107.6477	371.6	241264.4684
I1	17.1999	462.1	231781.4163
I1	54.2774	425	235459.1546
I1	26.4787	452.8	232689.0452
I1	61.9506	417.3	236191.2761
I1	123.656	355.6	243053.3511
I1	131.5512	347.7	243914.4765
I1	96.2658	383	239825.8338
I1	23.7813	455.5	232407.6985
I1	28.9534	450.3	232910.3707
I1	94.4172	384.9	239516.9259
I1	55.9678	423.3	235613.4996
I1	52.5406	426.8	235264.5108
I1	82.0495	397.2	238430.442
I1	33.0619	446.2	233335.0844
I1	94.8584	384.4	239562.1796
I1	119.1372	360.2	242539.0122
I1	54.8444	424.4	235616.3362
I1	41.6956	437.6	234182.7919
I1	40.1691	439.1	234044.2799
I1	42.0513	437.2	234243.1371
I1	22.164	457.1	232244.8053
I1	64.0386	415.3	236324.9618
I1	46.4856	432.8	234653.3673
I1	60.7018	418.6	235998.8893
I1	65.5351	413.8	236513.6712
I1	74.7849	404.5	237426.8839
I1	67.831	411.5	236763.2911
I1	76.8544	402.4	237948.8268
I1	114.5325	364.8	241939.9674
I1	47.0622	432.2	234784.1086
I1	43.1022	436.2	234309.6461
I1	62.6493	416.6	236283.4232
I1	97.7449	381.5	240019.9592
I1	133.8566	345.4	244203.9578
I1	132.9759	346.3	244079.4054
I1	63.3613	415.9	236282.4783
I1	50.0469	429.2	235031.1731
I1	45.4447	433.8	234482.088
I1	101.744	377.5	240455.6989
I1	118.8536	360.4	242336.926
I1	28.4533	450.8	232908.1203
I1	45.9456	433.3	234615.3058
I1	75.5846	403.7	237576.8857
I1	121.9561	357.3	242892.2264
I1	126.9458	352.3	243398.9213
I1	43.4428	435.8	234356.964
I1	50.7735	428.5	235111.2445
I1	122.7714	356.5	242841.6839
I1	97.0143	382.3	239866.1636
I1	98.0483	381.2	240085.8078
I1	72.9706	406.3	237211.7064
I1	37.7055	441.6	233816.5554
I1	105.9426	373.3	240892.4468
I1	70.1465	409.1	237021.1269
I1	110.4962	368.8	241406.2638
I1	116.2117	363.1	242073.0073
I1	107.4239	371.9	241012.064
I1	87.1627	392.1	238810.4276
I1	105.3119	374	240850.5753
I1	106.6431	372.6	240985.3465
I1	21.2624	458	232195.5957
I1	58.9686	420.3	235938.331
I1	122.6386	356.7	242885.9032
I1	126.7465	352.5	243405.144
I1	70.4477	408.8	237136.6344
I1	98.7659	380.5	240110.2013
I1	18.9595	460.3	231922.9338
I1	140.3147	339	244929.9838
I1	137.7705	341.5	244639.7119
I1	109.2512	370	241334.3715
I1	129.5584	349.7	243721.7239
I1	68.7497	410.5	237137.7212
I1	107.9535	371.3	241213.1763
I1	76.1531	403.1	237665.1143
I1	124.057	355.2	243119.7575
I1	73.4557	405.8	237361.9782
I1	22.3958	456.9	232272.4858
I1	77.5497	401.7	237896.5563
I1	33.9112	445.4	233423.8626
I1	58.5574	420.7	235832.9067
I1	42.5401	436.8	234263.7687
I1	57.756	421.5	235950.4239
I1	126.2332	353.1	243251.2002
I1	59.3514	419.9	235909.8247
I1	117.2511	362	242282.1247
I1	24.1989	455.1	232442.8418
I1	34.6524	444.6	233519.2739
I1	86.2906	393	238637.9338
I1	99.0473	380.2	240225.4591
I1	31.6511	447.6	233233.8353
I1	114.3432	364.9	241937.5586
I1	99.5453	379.7	240346.7329
I1	84.5439	394.7	238515.5836
I1	78.0459	401.2	238034.0139
I1	81.4858	397.8	238290.9725
I1	135.1445	344.1	244356.2129
I1	23.2231	456.1	232355.4452
I1	115.8124	363.5	242020.3185
I1	114.7404	364.5	242065.0476
I1	71.9424	407.3	237307.4865
I1	21.6602	457.6	232189.9005
I1	127.9172	351.4	243425.6162
I1	35.6654	443.6	233596.8563
I1	100.2455	379	240283.5675
I1	29.4602	449.8	232969.6972
I1	62.984	416.3	236268.4625
I1	80.7795	398.5	238143.67
I1	90.7691	388.5	239197.3105
I1	105.153	374.1	240839.5369
I1	35.1509	444.1	233492.5879
I1	85.7448	393.5	238757.1988
I1	87.8429	391.4	238822.6481
I1	105.7695	373.5	240989.6974
I1	57.2097	422.1	235656.2357
I1	23.478	455.8	232386.2106
I1	83.4112	395.9	238340.0458
I1	103.2409	376	240515.2971
I1	92.0631	387.2	239319.9216
I1	61.8656	417.4	236423.0965
I1	98.1964	381.1	240085.0881
I1	92.265	387	239521.3153
I1	49.269	430	234957.711
I1	93.4352	385.9	239374.3327
I1	132.6802	346.6	244037.5554
I1	50.6824	428.6	235000.9637
I1	52.0736	427.2	235299.3877
I1	103.9742	375.3	240750.5979
I1	104.2432	375	240690.0475
I1	118.9788	360.3	242392.862
I1	136.1861	343.1	244416.3014
I1	79.1434	400.1	237971.705
I1	87.7412	391.5	238970.6849
I1	96.1509	383.1	239952.7694
I1	70.7815	408.5	237097.4279
I1	59.1467	420.1	236014.4534
I1	124.3599	354.9	243061.5795
I1	34.3482	444.9	233496.9408
I1	102.9823	376.3	240624.692
I1	22.9796	456.3	232317.0158
I1	128.1269	351.2	243457.3373
I1	62.9655	416.3	236324.898
I1	40.9252	438.4	234092.0988
I1	71.4087	407.9	237224.0118
