config	inst	time	count	best	spr	hv	
nsga20k2x	I4	587672	97	3	0.5436	0.4707	
nsga20k2x	I4	593146	88	2	0.5972	0.4643	
nsga20k2x	I4	593792	89	1	0.6502	0.4635	
nsga20k2x	I4	593653	99	3	0.5984	0.4719	
nsga20k2x	I4	592946	81	0	0.6855	0.4651	
nsga20k2x	I4	593319	115	3	0.6289	0.4758	
nsga20k2x	I4	595889	102	2	0.6378	0.4702	
nsga20k2x	I5	270522	69	1	0.6340	0.4979	
nsga20k2x	I5	321591	81	5	0.6264	0.5002	
nsga20k2x	I5	322934	84	6	0.6285	0.4955	
nsga20k2x	I5	325823	83	3	0.6551	0.4973	
nsga20k2x	I5	324859	83	2	0.6745	0.5008	
nsga20k2x	I5	325648	83	2	0.6578	0.4929	
nsga20k2x	I5	323527	88	0	0.6598	0.4837	
nsga20k2x	I5	323926	74	0	0.5961	0.4915	
nsga20k2x	I5	322954	88	6	0.6062	0.5062	
nsga20k2x	I5	324363	77	1	0.7302	0.4855	
nsga20k2x	I5	325985	82	2	0.6069	0.4972	
nsga20k2x	I5	323361	66	2	0.6082	0.4957	
nsga20k2x	I5	322222	75	9	0.6119	0.5095	
nsga20k2x	I5	324839	87	4	0.6755	0.4998	
nsga20k2x	I5	323770	88	3	0.6336	0.4899	
nsga20k2x	I5	322243	80	1	0.6602	0.4969	
nsga20k2x	I5	324101	82	1	0.6019	0.4953	
nsga20k2x	I5	322039	87	3	0.6752	0.4973	
nsga20k2x	I5	323301	88	2	0.5535	0.4901	
nsga20k2x	I5	324768	82	1	0.6352	0.4835	
nsga20k2x	I5	322865	78	0	0.6206	0.4899	
nsga20k2x	I5	323646	79	0	0.6013	0.4871	
nsga20k2x	I5	324518	68	1	0.5760	0.4974	
nsga20k2x	I5	324136	88	4	0.6477	0.5026	
nsga20k2x	I5	323319	83	2	0.6484	0.4970	
nsga20k2x	I5	323702	87	3	0.6543	0.4813	
nsga20k2x	I5	324547	88	2	0.5391	0.4916	
nsga20k2x	I5	323154	87	5	0.6714	0.4794	
nsga20k2x	I5	323383	84	0	0.6724	0.4758	
nsga20k2x	I5	323472	81	3	0.6134	0.4982	
nsga20k2x	I5	325439	76	5	0.7324	0.5070	
nsga20k2x	I5	323247	80	4	0.5209	0.4973	
nsga20k2x	I5	323186	76	1	0.5786	0.4987	
nsga20k2x	I5	322827	71	8	0.5621	0.5008	
nsga20k2x	I5	323792	84	4	0.6409	0.4968	
nsga20k2x	I5	323675	77	2	0.5962	0.4852	
nsga20k2x	I5	324291	85	0	0.6960	0.4897	
nsga20k2x	I5	322800	78	1	0.6639	0.4933	
nsga20k2x	I5	291985	85	3	0.6184	0.4971	
nsga20k2x	I5	267374	84	2	0.7080	0.4898	
nsga20k2x	I5	267116	81	8	0.6896	0.5070	
nsga20k2x	I5	265777	76	0	0.6340	0.4905	
nsga20k2x	I5	254965	79	2	0.6631	0.5093	
nsga20k2x	I5	254751	83	2	0.5921	0.4883	
nsga20k2x	I5	254731	81	2	0.5978	0.4973	
nsga20k2x	I5	255567	72	2	0.5837	0.4994	
nsga20k2x	I5	256511	79	4	0.6411	0.5020	
nsga20k2x	I5	256387	79	5	0.5449	0.5042	
nsga20k2x	I5	255711	87	1	0.5902	0.4724	
nsga20k2x	I5	256013	69	3	0.6011	0.5091	


nsga50k2x	I0	260784	75	2	0.6259	0.4537	
nsga50k2x	I0	192872	67	7	0.6865	0.4734	
nsga50k2x	I0	193045	80	0	0.6533	0.4496	
nsga50k2x	I0	191555	78	1	0.5899	0.4639	
nsga50k2x	I0	193213	76	14	0.6041	0.4812	
nsga50k2x	I0	190540	76	2	0.6626	0.4643	
nsga50k2x	I0	185911	67	4	0.6293	0.4747	
nsga50k2x	I0	187290	75	2	0.7276	0.4595	
nsga50k2x	I0	186670	80	0	0.5906	0.4606	
nsga50k2x	I0	186438	79	1	0.5487	0.4620	
nsga50k2x	I0	187111	70	0	0.6070	0.4587	
nsga50k2x	I0	187044	70	2	0.6563	0.4658	
nsga50k2x	I0	187732	76	5	0.5854	0.4779	
nsga50k2x	I0	186563	73	0	0.5982	0.4587	
nsga50k2x	I0	188540	72	2	0.6487	0.4525	
nsga50k2x	I0	187031	80	0	0.6963	0.4530	
nsga50k2x	I0	186336	80	2	0.7145	0.4578	
nsga50k2x	I0	187254	71	4	0.6322	0.4727	
nsga50k2x	I0	185683	75	2	0.6105	0.4577	
nsga50k2x	I0	187545	71	1	0.6226	0.4592	
nsga50k2x	I0	188136	66	3	0.6870	0.4824	
nsga50k2x	I0	186314	79	2	0.7172	0.4615	
nsga50k2x	I0	187268	65	0	0.5976	0.4645	
nsga50k2x	I0	187422	77	2	0.5957	0.4551	
nsga50k2x	I0	187688	75	2	0.6023	0.4721	
nsga50k2x	I0	187483	80	1	0.6688	0.4627	
nsga50k2x	I0	187188	69	0	0.7046	0.4557	
nsga50k2x	I0	186735	76	5	0.5326	0.4748	
nsga50k2x	I0	186007	68	6	0.6488	0.4706	
nsga50k2x	I0	187032	67	4	0.6482	0.4724	
nsga50k2x	I0	187306	80	2	0.6334	0.4488	
nsga50k2x	I0	186410	70	3	0.5617	0.4774	
nsga50k2x	I0	187067	65	7	0.7201	0.4821	
nsga50k2x	I0	187427	73	0	0.6709	0.4562	
nsga50k2x	I0	186366	67	1	0.6034	0.4614	
nsga50k2x	I0	187066	72	1	0.7360	0.4620	
nsga50k2x	I0	186358	69	4	0.6777	0.4647	
nsga50k2x	I0	187640	65	0	0.6016	0.4604	
nsga50k2x	I0	187165	77	1	0.6416	0.4648	
nsga50k2x	I0	187199	79	2	0.5407	0.4669	
nsga50k2x	I0	187344	74	3	0.7354	0.4643	
nsga50k2x	I0	186866	72	4	0.6569	0.4684	
nsga50k2x	I0	187857	78	2	0.6758	0.4585	
nsga50k2x	I0	186565	80	4	0.5675	0.4661	
nsga50k2x	I0	186292	71	1	0.5381	0.4622	
nsga50k2x	I0	186863	68	0	0.6113	0.4544	
nsga50k2x	I0	186766	80	3	0.6730	0.4658	
nsga50k2x	I0	187337	76	0	0.5431	0.4465	
nsga50k2x	I0	187099	70	0	0.6590	0.4640	
nsga50k2x	I0	186435	69	1	0.6770	0.4688	
nsga50k2x	I1	1098460	88	2	0.6968	0.4726	
nsga50k2x	I1	1100129	88	3	0.5992	0.4640	
nsga50k2x	I1	1096114	88	4	0.6012	0.4727	
nsga50k2x	I1	1098150	115	2	0.5671	0.4602	
nsga50k2x	I1	1097285	101	2	0.5598	0.4566	
nsga50k2x	I1	1096857	93	5	0.6643	0.4789	
nsga50k2x	I1	1095407	95	3	0.6019	0.4575	
nsga50k2x	I1	1101591	100	6	0.6969	0.4694	
nsga50k2x	I1	1099697	95	3	0.6164	0.4691	
nsga50k2x	I1	1092858	87	6	0.5544	0.4720	
nsga50k2x	I1	1098637	120	0	0.6223	0.4467	
nsga50k2x	I1	1099963	82	3	0.6475	0.4666	
nsga50k2x	I1	1095877	100	2	0.7175	0.4636	
nsga50k2x	I1	1098877	96	0	0.6530	0.4613	
nsga50k2x	I1	1099493	95	1	0.6607	0.4651	
nsga50k2x	I1	1099527	94	2	0.6417	0.4627	
nsga50k2x	I1	1099130	87	1	0.5998	0.4598	
nsga50k2x	I1	1103098	100	3	0.6197	0.4676	
nsga50k2x	I1	1097308	108	0	0.6431	0.4546	
nsga50k2x	I1	1101456	97	1	0.6089	0.4610	
nsga50k2x	I1	1094419	109	1	0.5760	0.4559	
nsga50k2x	I1	1097901	88	3	0.6258	0.4603	
nsga50k2x	I1	1094957	96	3	0.6099	0.4724	
nsga50k2x	I1	1097405	91	1	0.5677	0.4666	
nsga50k2x	I1	1098278	83	3	0.6399	0.4648	
nsga50k2x	I1	1101191	93	0	0.6343	0.4615	
nsga50k2x	I1	1096362	101	2	0.6652	0.4676	
nsga50k2x	I1	1095377	96	3	0.6439	0.4624	
nsga50k2x	I1	1097014	90	5	0.6708	0.4669	
nsga50k2x	I1	1093206	83	2	0.5888	0.4712	
nsga50k2x	I1	1099063	97	4	0.5765	0.4638	
nsga50k2x	I1	1101036	94	2	0.5860	0.4676	
nsga50k2x	I1	1096799	103	3	0.6628	0.4691	
nsga50k2x	I1	1285359	82	3	0.6378	0.4708	
nsga50k2x	I1	1213972	95	2	0.6111	0.4685	
nsga50k2x	I1	1103769	92	0	0.5800	0.4509	
nsga50k2x	I1	1110688	86	4	0.6634	0.4685	
nsga50k2x	I1	1105700	105	2	0.6741	0.4646	
nsga50k2x	I1	1104035	86	6	0.6188	0.4712	
nsga50k2x	I1	1105009	93	1	0.5743	0.4668	
nsga50k2x	I1	1101761	93	8	0.6325	0.4690	
nsga50k2x	I1	1103736	103	5	0.7509	0.4619	
nsga50k2x	I1	1105183	91	6	0.5957	0.4689	
nsga50k2x	I1	1108797	92	2	0.6205	0.4651	
nsga50k2x	I1	1107660	93	2	0.6087	0.4663	
nsga50k2x	I1	1108256	102	0	0.5930	0.4614	
nsga50k2x	I1	1105925	98	1	0.5780	0.4724	
nsga50k2x	I1	1108460	87	7	0.6540	0.4717	
nsga50k2x	I1	1109426	94	2	0.6007	0.4708	
nsga50k2x	I1	1122209	98	4	0.6695	0.4665	
nsga50k2x	I2	1365834	61	2	0.6248	0.4791	
nsga50k2x	I2	1266060	51	4	0.6544	0.4949	
nsga50k2x	I2	1268851	52	1	0.5915	0.4828	
nsga50k2x	I2	1269164	45	1	0.6287	0.4953	
nsga50k2x	I2	1268429	50	7	0.7719	0.5073	
nsga50k2x	I2	1267914	56	3	0.5810	0.5093	
nsga50k2x	I2	1267804	72	0	0.6991	0.4617	
nsga50k2x	I2	1268293	63	1	0.7528	0.4984	
nsga50k2x	I2	1267764	60	2	0.6228	0.4912	
nsga50k2x	I2	1263624	52	1	0.7425	0.4858	
nsga50k2x	I2	1265095	47	1	0.5604	0.4859	
nsga50k2x	I2	1269179	54	1	0.5831	0.4777	
nsga50k2x	I2	1263979	51	1	0.6499	0.4971	
nsga50k2x	I2	1265675	56	0	0.6851	0.4796	
nsga50k2x	I2	1266611	61	1	0.7134	0.4857	
nsga50k2x	I2	1265350	53	2	0.6487	0.4798	
nsga50k2x	I2	1264199	50	2	0.6223	0.4863	
nsga50k2x	I2	1264994	47	1	0.6473	0.4944	
nsga50k2x	I2	1265156	55	1	0.7134	0.4830	
nsga50k2x	I2	1265505	53	3	0.6462	0.4947	
nsga50k2x	I2	1265362	51	3	0.7691	0.4985	
nsga50k2x	I2	1263516	54	1	0.7496	0.4961	
nsga50k2x	I2	1266423	61	2	0.5392	0.4738	
nsga50k2x	I2	1265186	47	0	0.6123	0.4855	
nsga50k2x	I2	1267084	59	2	0.5701	0.4956	
nsga50k2x	I2	1263880	67	1	0.7416	0.4856	
nsga50k2x	I2	1267132	68	0	0.6452	0.4716	
nsga50k2x	I2	1268118	58	4	0.6838	0.4923	
nsga50k2x	I2	1265644	54	0	0.5661	0.4854	
nsga50k2x	I2	1264805	58	7	0.7007	0.5034	
nsga50k2x	I2	1263826	62	1	0.5925	0.4885	
nsga50k2x	I2	1268177	55	4	0.6024	0.4930	
nsga50k2x	I2	1264813	60	2	0.5656	0.4925	
nsga50k2x	I2	1265068	56	0	0.6221	0.4687	
nsga50k2x	I2	1262728	62	1	0.5977	0.4669	
nsga50k2x	I2	1267144	58	3	0.6073	0.4949	
nsga50k2x	I2	1508470	55	0	0.6907	0.4779	
nsga50k2x	I2	1323884	51	1	0.6989	0.4935	
nsga50k2x	I2	1271455	63	1	0.7100	0.4725	
nsga50k2x	I2	1270622	53	0	0.6291	0.4920	
nsga50k2x	I2	1270624	57	1	0.6732	0.4835	
nsga50k2x	I2	1270222	54	4	0.7179	0.5042	
nsga50k2x	I2	1273894	50	3	0.6593	0.4914	
nsga50k2x	I2	1271576	46	4	0.7041	0.5013	
nsga50k2x	I2	1274127	58	1	0.7275	0.4888	
nsga50k2x	I2	1271256	56	1	0.7056	0.4832	
nsga50k2x	I2	1270708	56	1	0.7605	0.5030	
nsga50k2x	I2	1272421	58	5	0.6926	0.5046	
nsga50k2x	I2	1272197	52	3	0.6467	0.5018	
nsga50k2x	I2	1268970	57	0	0.6649	0.4901	
nsga50k2x	I3	1216641	74	4	0.6413	0.4228	
nsga50k2x	I3	1223916	71	3	0.7541	0.4101	
nsga50k2x	I3	1222287	72	3	0.5903	0.4120	
nsga50k2x	I3	1226697	69	1	0.9543	0.4183	
nsga50k2x	I3	1219850	72	1	0.6239	0.4090	
nsga50k2x	I3	1220552	54	3	0.6277	0.4440	
nsga50k2x	I3	1228608	68	2	0.7172	0.4375	
nsga50k2x	I3	1220206	82	0	0.9489	0.3999	
nsga50k2x	I3	1219786	77	1	0.6843	0.4049	
nsga50k2x	I3	1225220	79	3	0.6161	0.4326	
nsga50k2x	I3	1226959	77	4	0.5821	0.4356	
nsga50k2x	I3	1225575	82	2	0.6678	0.4239	
nsga50k2x	I3	1225697	76	2	0.8084	0.4134	
nsga50k2x	I3	1210077	76	0	0.8508	0.3932	
nsga50k2x	I3	1222080	84	1	0.6832	0.4010	
nsga50k2x	I3	1222795	76	0	0.7075	0.4122	
nsga50k2x	I3	1217178	72	0	0.5743	0.4029	
nsga50k2x	I3	1217600	67	3	0.6467	0.4277	
nsga50k2x	I3	1225601	63	1	0.6859	0.4178	
nsga50k2x	I3	1222009	65	3	0.8492	0.4241	
nsga50k2x	I3	1227963	69	2	0.6477	0.4408	
nsga50k2x	I3	1227794	79	1	0.6906	0.4246	
nsga50k2x	I3	1223116	81	0	0.6837	0.3936	
nsga50k2x	I3	1227007	62	5	0.7450	0.4387	
nsga50k2x	I3	1222107	68	3	0.6259	0.4189	
nsga50k2x	I3	1232588	63	4	0.7701	0.4277	
nsga50k2x	I3	1224159	67	0	0.6505	0.4193	
nsga50k2x	I3	1233019	63	5	0.7368	0.4321	
nsga50k2x	I3	1145147	56	5	0.6726	0.4532	
nsga50k2x	I3	745821	62	3	0.6950	0.4383	
nsga50k2x	I3	749805	75	1	0.6480	0.4140	
nsga50k2x	I3	748079	77	0	0.6228	0.4226	
nsga50k2x	I3	748496	65	2	0.6212	0.3995	
nsga50k2x	I3	756407	62	3	0.7434	0.4339	
nsga50k2x	I3	751614	70	4	0.6616	0.4345	
nsga50k2x	I3	752142	68	0	0.6970	0.4123	
nsga50k2x	I3	747995	69	4	0.6307	0.4251	
nsga50k2x	I3	745005	65	3	0.7176	0.4343	
nsga50k2x	I3	747281	77	0	0.6839	0.4031	
nsga50k2x	I3	750805	63	2	0.7099	0.3979	
nsga50k2x	I3	745419	68	2	0.5169	0.4127	
nsga50k2x	I3	750721	72	3	0.6313	0.4244	
nsga50k2x	I3	757079	64	3	0.6537	0.4158	
nsga50k2x	I3	750131	74	1	0.7870	0.4115	
nsga50k2x	I3	749381	59	3	0.6738	0.4378	
nsga50k2x	I3	750029	65	3	0.6622	0.4355	
nsga50k2x	I3	746973	54	5	0.6632	0.4297	
nsga50k2x	I3	749123	61	2	0.6172	0.4256	
nsga50k2x	I3	750252	74	4	0.7233	0.4369	
nsga50k2x	I3	747584	60	1	0.5852	0.4327	
nsga50k2x	I4	478522	118	3	0.5443	0.4815	
nsga50k2x	I4	478258	114	2	0.5444	0.4796	
nsga50k2x	I4	475657	115	9	0.5161	0.4855	
nsga50k2x	I4	477796	119	1	0.5357	0.4754	
nsga50k2x	I4	475009	118	4	0.5699	0.4750	
nsga50k2x	I4	478496	114	3	0.5552	0.4790	
nsga50k2x	I4	477652	120	2	0.5065	0.4820	
nsga50k2x	I4	477174	120	6	0.6284	0.4822	
nsga50k2x	I4	478493	117	4	0.6150	0.4797	
nsga50k2x	I4	478626	120	4	0.6101	0.4811	
nsga50k2x	I4	478083	116	3	0.5457	0.4737	
nsga50k2x	I4	477719	112	4	0.6586	0.4809	
nsga50k2x	I4	476684	118	2	0.6696	0.4790	
nsga50k2x	I4	476626	120	4	0.6127	0.4768	
nsga50k2x	I4	478521	119	1	0.5612	0.4795	
nsga50k2x	I4	478157	120	9	0.5614	0.4832	
nsga50k2x	I4	478457	118	4	0.6203	0.4813	
nsga50k2x	I4	477727	119	2	0.6005	0.4829	
nsga50k2x	I4	478848	117	2	0.6521	0.4805	
nsga50k2x	I4	477060	119	2	0.6187	0.4812	
nsga50k2x	I4	475661	120	3	0.5945	0.4754	
nsga50k2x	I4	477818	120	0	0.5365	0.4707	
nsga50k2x	I4	476743	117	1	0.4978	0.4733	
nsga50k2x	I4	478021	117	5	0.6315	0.4841	
nsga50k2x	I4	477681	111	5	0.6439	0.4783	
nsga50k2x	I4	476973	117	2	0.5477	0.4711	
nsga50k2x	I4	479351	116	4	0.5133	0.4772	
nsga50k2x	I4	477667	117	9	0.6137	0.4873	
nsga50k2x	I4	474235	118	1	0.5713	0.4765	
nsga50k2x	I4	479025	120	2	0.5338	0.4793	
nsga50k2x	I4	477392	120	10	0.5531	0.4770	
nsga50k2x	I4	477547	113	4	0.5849	0.4801	
nsga50k2x	I4	477094	117	6	0.5937	0.4753	
nsga50k2x	I4	477635	114	1	0.6127	0.4799	
nsga50k2x	I4	476913	115	4	0.6053	0.4785	
nsga50k2x	I4	476617	120	0	0.5973	0.4670	
nsga50k2x	I4	478793	112	4	0.5901	0.4822	
nsga50k2x	I4	478334	113	0	0.6081	0.4831	
nsga50k2x	I4	477575	120	1	0.5619	0.4758	
nsga50k2x	I4	478801	120	0	0.5702	0.4792	
nsga50k2x	I4	476966	115	14	0.6631	0.4871	
nsga50k2x	I4	476827	117	5	0.5837	0.4843	
nsga50k2x	I4	476901	115	4	0.6028	0.4821	
nsga50k2x	I4	477142	116	5	0.5636	0.4816	
nsga50k2x	I4	477644	111	1	0.6440	0.4754	
nsga50k2x	I4	476859	120	4	0.6470	0.4816	
nsga50k2x	I4	479474	120	4	0.5815	0.4859	
nsga50k2x	I4	476740	102	5	0.5921	0.4805	
nsga50k2x	I4	478146	119	1	0.5069	0.4768	
nsga50k2x	I4	477554	119	1	0.5219	0.4751	
nsga50k2x	I5	206497	86	1	0.5272	0.4922	
nsga50k2x	I5	206078	88	1	0.4663	0.4888	
nsga50k2x	I5	207757	88	1	0.6023	0.4939	
nsga50k2x	I5	206850	88	7	0.5035	0.5038	
nsga50k2x	I5	208146	84	6	0.5228	0.4897	
nsga50k2x	I5	207015	88	12	0.5896	0.5055	
nsga50k2x	I5	207083	87	2	0.5648	0.4961	
nsga50k2x	I5	206057	88	7	0.4247	0.4867	
nsga50k2x	I5	207425	88	10	0.4938	0.5054	
nsga50k2x	I5	207361	88	13	0.5231	0.5080	
nsga50k2x	I5	207213	87	2	0.5128	0.4898	
nsga50k2x	I5	206643	88	5	0.5824	0.4961	
nsga50k2x	I5	207914	88	6	0.5177	0.4936	
nsga50k2x	I5	206696	82	7	0.5382	0.4976	
nsga50k2x	I5	207111	85	5	0.5407	0.4970	
nsga50k2x	I5	207646	86	2	0.5624	0.4932	
nsga50k2x	I5	207258	87	0	0.5719	0.4761	
nsga50k2x	I5	207185	88	2	0.5015	0.4912	
nsga50k2x	I5	208392	87	5	0.5431	0.5015	
nsga50k2x	I5	206022	86	0	0.4871	0.4885	
nsga50k2x	I5	207220	88	1	0.4787	0.4875	
nsga50k2x	I5	207258	88	2	0.5894	0.4907	
nsga50k2x	I5	207336	88	1	0.4653	0.4919	
nsga50k2x	I5	206975	88	3	0.5142	0.4942	
nsga50k2x	I5	207692	88	0	0.4639	0.4820	
nsga50k2x	I5	206303	88	3	0.4826	0.4946	
nsga50k2x	I5	206876	88	6	0.5425	0.4962	
nsga50k2x	I5	207859	87	3	0.5239	0.4966	
nsga50k2x	I5	207537	88	3	0.5308	0.4943	
nsga50k2x	I5	207447	87	3	0.5429	0.4860	
nsga50k2x	I5	206574	88	2	0.5471	0.4867	
nsga50k2x	I5	205968	88	1	0.4890	0.4908	
nsga50k2x	I5	207122	88	3	0.5439	0.4924	
nsga50k2x	I5	207121	85	1	0.4348	0.4922	
nsga50k2x	I5	208273	88	2	0.5344	0.4924	
nsga50k2x	I5	207227	88	4	0.6030	0.5049	
nsga50k2x	I5	207157	85	4	0.5947	0.4916	
nsga50k2x	I5	206560	87	1	0.5207	0.4937	
nsga50k2x	I5	206439	88	3	0.4813	0.4885	
nsga50k2x	I5	207654	88	0	0.5013	0.4809	
nsga50k2x	I5	207253	85	0	0.5792	0.4901	
nsga50k2x	I5	206282	87	3	0.5658	0.4913	
nsga50k2x	I5	207542	88	3	0.5508	0.4881	
nsga50k2x	I5	207049	88	3	0.5346	0.4898	
nsga50k2x	I5	207546	88	0	0.5296	0.4855	
nsga50k2x	I5	207023	88	0	0.5462	0.4849	
nsga50k2x	I5	205964	88	5	0.4837	0.4868	
nsga50k2x	I5	206923	88	1	0.5015	0.4879	
nsga50k2x	I5	207141	87	0	0.4861	0.4875	
nsga50k2x	I5	207743	88	4	0.5248	0.4988	


nsga50k4x	I0	209999	70	2	0.6508	0.5437	
nsga50k4x	I0	193757	66	3	0.6291	0.5481	
nsga50k4x	I0	194437	70	3	0.6867	0.5605	
nsga50k4x	I0	193556	71	1	0.6946	0.5487	
nsga50k4x	I0	193567	73	2	0.5844	0.5275	
nsga50k4x	I0	188728	72	1	0.6574	0.5256	
nsga50k4x	I0	188453	68	3	0.6815	0.5571	
nsga50k4x	I0	188304	75	0	0.6556	0.5220	
nsga50k4x	I0	188648	59	1	0.6882	0.5424	
nsga50k4x	I0	189399	67	2	0.6683	0.5431	
nsga50k4x	I0	188929	79	3	0.6503	0.5255	
nsga50k4x	I0	188768	63	11	0.6757	0.5671	
nsga50k4x	I0	189432	69	2	0.6830	0.5485	
nsga50k4x	I0	188807	67	1	0.6814	0.5464	
nsga50k4x	I0	189211	64	1	0.5782	0.5433	
nsga50k4x	I0	188357	68	0	0.6357	0.5176	
nsga50k4x	I0	189002	64	2	0.7310	0.5603	
nsga50k4x	I0	188481	75	4	0.7542	0.5687	
nsga50k4x	I0	188976	69	2	0.7517	0.5547	
nsga50k4x	I0	189140	71	2	0.6627	0.5573	
nsga50k4x	I0	187618	66	4	0.6652	0.5551	
nsga50k4x	I0	189134	66	2	0.6749	0.5553	
nsga50k4x	I0	189055	65	1	0.6883	0.5429	
nsga50k4x	I0	207684	65	1	0.6842	0.5418	
nsga50k4x	I0	194531	69	1	0.6270	0.5393	
nsga50k4x	I0	194346	59	4	0.5805	0.5472	
nsga50k4x	I0	194631	63	1	0.6402	0.5424	
nsga50k4x	I0	194848	68	0	0.6142	0.5267	
nsga50k4x	I0	191855	74	2	0.6404	0.5435	
nsga50k4x	I0	189524	66	2	0.6528	0.5384	
nsga50k4x	I0	188153	78	2	0.5904	0.5493	
nsga50k4x	I0	187682	65	0	0.6036	0.5285	
nsga50k4x	I0	188118	69	0	0.6079	0.5203	
nsga50k4x	I0	218692	63	2	0.6706	0.5495	
nsga50k4x	I0	223333	65	1	0.7189	0.5321	
nsga50k4x	I0	212273	69	0	0.7329	0.5274	
nsga50k4x	I0	194176	65	1	0.6537	0.5510	
nsga50k4x	I0	195705	81	4	0.6227	0.5473	
nsga50k4x	I0	193980	83	2	0.6105	0.5422	
nsga50k4x	I0	194527	70	6	0.6688	0.5616	
nsga50k4x	I0	192888	65	0	0.5930	0.5408	
nsga50k4x	I0	190252	70	3	0.6751	0.5631	
nsga50k4x	I0	189794	72	0	0.7542	0.5272	
nsga50k4x	I0	190310	72	0	0.7140	0.5095	
nsga50k4x	I0	190000	76	7	0.6627	0.5553	
nsga50k4x	I0	189524	59	4	0.6297	0.5627	
nsga50k4x	I0	189379	73	1	0.6116	0.5331	
nsga50k4x	I0	190036	81	1	0.6577	0.5555	
nsga50k4x	I0	189908	62	2	0.6192	0.5411	
nsga50k4x	I0	189779	64	5	0.6424	0.5496	
nsga50k4x	I1	1103325	78	5	0.6957	0.4045	
nsga50k4x	I1	1351916	76	3	0.6753	0.3990	
nsga50k4x	I1	1148462	91	2	0.6715	0.3951	
nsga50k4x	I1	1103492	94	3	0.6378	0.3976	
nsga50k4x	I1	1108753	83	5	0.6065	0.4071	
nsga50k4x	I1	1104175	91	2	0.6312	0.3893	
nsga50k4x	I1	1107766	85	0	0.7346	0.3881	
nsga50k4x	I1	1107653	99	4	0.6509	0.4007	
nsga50k4x	I1	1107392	112	2	0.6313	0.3799	
nsga50k4x	I1	1105973	94	1	0.6981	0.3978	
nsga50k4x	I1	1105084	96	3	0.6318	0.4019	
nsga50k4x	I1	1104269	95	3	0.7427	0.4020	
nsga50k4x	I1	1103656	84	3	0.6156	0.3990	
nsga50k4x	I1	1109007	100	2	0.7483	0.3912	
nsga50k4x	I1	1103899	98	2	0.7577	0.4005	
nsga50k4x	I1	1103943	84	2	0.5928	0.3936	
nsga50k4x	I1	1107627	85	1	0.7133	0.4014	
nsga50k4x	I1	1105773	86	0	0.6627	0.4052	
nsga50k4x	I1	1104234	113	0	0.6345	0.3811	
nsga50k4x	I1	1105360	97	1	0.6768	0.3912	
nsga50k4x	I1	1106414	88	5	0.6130	0.3987	
nsga50k4x	I1	1145230	88	2	0.6289	0.3970	
nsga50k4x	I1	1388556	91	4	0.7010	0.3973	
nsga50k4x	I1	1123013	97	3	0.6534	0.3985	
nsga50k4x	I1	1104452	93	1	0.6784	0.3937	
nsga50k4x	I1	1104411	92	0	0.6665	0.3893	
nsga50k4x	I1	1106513	85	2	0.6962	0.3998	
nsga50k4x	I1	1104420	89	2	0.6962	0.3979	
nsga50k4x	I1	1107568	85	5	0.6759	0.4095	
nsga50k4x	I1	1103944	96	2	0.7008	0.3928	
nsga50k4x	I1	1105679	82	2	0.6644	0.4071	
nsga50k4x	I1	1105549	90	1	0.6520	0.3904	
nsga50k4x	I1	1104745	82	4	0.6180	0.4039	
nsga50k4x	I1	1104864	85	3	0.7246	0.3882	
nsga50k4x	I1	1103830	91	3	0.6370	0.3892	
nsga50k4x	I1	1102904	93	3	0.7336	0.3974	
nsga50k4x	I1	1108566	79	1	0.7075	0.3928	
nsga50k4x	I1	1103960	83	2	0.6397	0.3991	
nsga50k4x	I1	1105488	82	3	0.5848	0.3975	
nsga50k4x	I1	1107001	101	4	0.6987	0.4020	
nsga50k4x	I1	1108774	95	1	0.6071	0.3903	
nsga50k4x	I1	1104783	83	5	0.5941	0.3962	
nsga50k4x	I1	1103174	95	1	0.5995	0.3919	
nsga50k4x	I1	1106372	92	1	0.6730	0.3934	
nsga50k4x	I1	1104566	89	4	0.6273	0.4099	
nsga50k4x	I1	1104748	83	6	0.6340	0.3996	
nsga50k4x	I1	1107819	103	2	0.6780	0.4020	
nsga50k4x	I1	1106544	96	1	0.6152	0.3934	
nsga50k4x	I1	1107818	83	0	0.6959	0.3976	
nsga50k4x	I1	1118380	91	5	0.6941	0.3967	
nsga50k4x	I2	1316223	59	1	0.7644	0.5607	
nsga50k4x	I2	1274010	49	1	0.7417	0.5540	
nsga50k4x	I2	1273546	61	0	0.7564	0.5423	
nsga50k4x	I2	1309140	56	6	0.7080	0.5709	
nsga50k4x	I2	1304838	49	2	0.7464	0.5594	
nsga50k4x	I2	1366359	54	3	0.7002	0.5668	
nsga50k4x	I2	1279461	54	0	0.7686	0.5503	
nsga50k4x	I2	1273788	58	1	0.6968	0.5693	
nsga50k4x	I2	1448950	46	1	0.7015	0.5607	
nsga50k4x	I2	1378322	52	1	0.7308	0.5714	
nsga50k4x	I2	1267975	35	4	0.7379	0.5814	
nsga50k4x	I2	1267914	57	0	0.7100	0.5446	
nsga50k4x	I2	1268529	53	1	0.7122	0.5604	
nsga50k4x	I2	1265916	56	2	0.7186	0.5756	
nsga50k4x	I2	1270291	48	2	0.7144	0.5607	
nsga50k4x	I2	1267328	56	2	0.6045	0.5651	
nsga50k4x	I2	1269584	50	0	0.6746	0.5462	
nsga50k4x	I2	1269922	50	3	0.7406	0.5756	
